y,P
-1.4023,0.12302
-1.3996,0.1234
-1.3969,0.12378
-1.3943,0.12415
-1.3916,0.12453
-1.3889,0.12491
-1.3863,0.12529
-1.3836,0.12566
-1.3809,0.12604
-1.3783,0.12641
-1.3756,0.12681
-1.3729,0.12721
-1.3702,0.1276
-1.3676,0.12799
-1.3649,0.12838
-1.3622,0.12875
-1.3596,0.12913
-1.3569,0.12953
-1.3542,0.12992
-1.3516,0.13031
-1.3489,0.13071
-1.3462,0.1311
-1.3436,0.13148
-1.3409,0.13189
-1.3382,0.13229
-1.3356,0.1327
-1.3329,0.1331
-1.3302,0.13351
-1.3276,0.13392
-1.3249,0.13432
-1.3222,0.13473
-1.3195,0.13542
-1.3169,0.13558
-1.3142,0.13629
-1.3115,0.13672
-1.3089,0.13716
-1.3062,0.13761
-1.3035,0.13776
-1.3009,0.13819
-1.2982,0.13861
-1.2955,0.13903
-1.2929,0.13945
-1.2902,0.13988
-1.2875,0.14032
-1.2849,0.14069
-1.2822,0.14107
-1.2795,0.14146
-1.2769,0.14182
-1.2742,0.14217
-1.2715,0.14252
-1.2688,0.14292
-1.2662,0.14333
-1.2635,0.14373
-1.2608,0.14413
-1.2582,0.14453
-1.2555,0.14493
-1.2528,0.14533
-1.2502,0.14575
-1.2475,0.14621
-1.2448,0.14668
-1.2422,0.14714
-1.2395,0.1476
-1.2368,0.14808
-1.2342,0.14863
-1.2315,0.14918
-1.2288,0.14973
-1.2262,0.15029
-1.2235,0.15087
-1.2208,0.15145
-1.2181,0.15183
-1.2155,0.15244
-1.2128,0.15305
-1.2101,0.15366
-1.2075,0.15454
-1.2048,0.15512
-1.2021,0.15538
-1.1995,0.15601
-1.1968,0.15664
-1.1941,0.15727
-1.1915,0.1579
-1.1888,0.15854
-1.1861,0.15924
-1.1835,0.15994
-1.1808,0.16065
-1.1781,0.16136
-1.1755,0.16206
-1.1728,0.16277
-1.1701,0.16368
-1.1674,0.16464
-1.1648,0.1657
-1.1621,0.16687
-1.1594,0.16801
-1.1568,0.16904
-1.1541,0.17005
-1.1514,0.1711
-1.1488,0.17215
-1.1461,0.1732
-1.1434,0.17425
-1.1408,0.17532
-1.1381,0.17638
-1.1354,0.17748
-1.1328,0.17859
-1.1301,0.1797
-1.1274,0.18049
-1.1247,0.18128
-1.1221,0.18199
-1.1194,0.18277
-1.1167,0.18348
-1.1141,0.18419
-1.1114,0.18491
-1.1087,0.18599
-1.1061,0.18675
-1.1034,0.18716
-1.1007,0.18802
-1.0981,0.18889
-1.0954,0.18964
-1.0927,0.1905
-1.0901,0.19132
-1.0874,0.19216
-1.0847,0.19319
-1.0821,0.19408
-1.0794,0.19476
-1.0767,0.19544
-1.074,0.19608
-1.0714,0.19667
-1.0687,0.19727
-1.066,0.19781
-1.0634,0.19899
-1.0607,0.19978
-1.058,0.20069
-1.0554,0.20157
-1.0527,0.20188
-1.05,0.20244
-1.0474,0.20326
-1.0447,0.20409
-1.042,0.20513
-1.0394,0.20618
-1.0367,0.20739
-1.034,0.20936
-1.0314,0.21037
-1.0287,0.2118
-1.026,0.21346
-1.0233,0.21506
-1.0207,0.21653
-1.018,0.21799
-1.0153,0.21944
-1.0127,0.2209
-1.01,0.22238
-1.0073,0.22387
-1.0047,0.22535
-1.002,0.22697
-0.99933,0.22867
-0.99666,0.2303
-0.994,0.23187
-0.99133,0.23337
-0.98866,0.2348
-0.98599,0.23614
-0.98332,0.2375
-0.98065,0.23881
-0.97799,0.24
-0.97532,0.24129
-0.97265,0.24259
-0.96998,0.24402
-0.96731,0.24568
-0.96464,0.24703
-0.96197,0.24841
-0.95931,0.24971
-0.95664,0.25099
-0.95397,0.25227
-0.9513,0.2537
-0.94863,0.25457
-0.94596,0.25544
-0.9433,0.25632
-0.94063,0.25772
-0.93796,0.25861
-0.93529,0.26025
-0.93262,0.26326
-0.92995,0.26622
-0.92728,0.2691
-0.92462,0.27135
-0.92195,0.27301
-0.91928,0.27483
-0.91661,0.27665
-0.91394,0.27848
-0.91127,0.28023
-0.90861,0.28289
-0.90594,0.28578
-0.90327,0.28738
-0.9006,0.2872
-0.89793,0.28871
-0.89526,0.29021
-0.8926,0.29172
-0.88993,0.29361
-0.88726,0.29552
-0.88459,0.29723
-0.88192,0.29911
-0.87925,0.30023
-0.87658,0.30063
-0.87392,0.30106
-0.87125,0.30169
-0.86858,0.30258
-0.86591,0.30342
-0.86324,0.30497
-0.86057,0.30728
-0.85791,0.31091
-0.85524,0.31503
-0.85257,0.31914
-0.8499,0.32323
-0.84723,0.32638
-0.84456,0.32902
-0.84189,0.3317
-0.83923,0.33438
-0.83656,0.33759
-0.83389,0.33932
-0.83122,0.34194
-0.82855,0.34456
-0.82588,0.34718
-0.82322,0.35055
-0.82055,0.35499
-0.81788,0.35921
-0.81521,0.36362
-0.81254,0.36803
-0.80987,0.37225
-0.8072,0.37636
-0.80454,0.38048
-0.80187,0.38468
-0.7992,0.38895
-0.79653,0.39288
-0.79386,0.39665
-0.79119,0.40095
-0.78853,0.40544
-0.78586,0.41358
-0.78319,0.41673
-0.78052,0.41897
-0.77785,0.42018
-0.77518,0.42058
-0.77252,0.42235
-0.76985,0.42492
-0.76718,0.42669
-0.76451,0.42849
-0.76184,0.43049
-0.75917,0.43295
-0.7565,0.43545
-0.75384,0.43788
-0.75117,0.44053
-0.7485,0.44215
-0.74583,0.44367
-0.74316,0.44521
-0.74049,0.44677
-0.73783,0.44848
-0.73516,0.45021
-0.73249,0.45227
-0.72982,0.45413
-0.72715,0.45712
-0.72448,0.4604
-0.72181,0.4642
-0.71915,0.46626
-0.71648,0.46843
-0.71381,0.47074
-0.71114,0.47271
-0.70847,0.47385
-0.7058,0.47213
-0.70314,0.47217
-0.70047,0.47283
-0.6978,0.47232
-0.69513,0.47155
-0.69246,0.47079
-0.68979,0.4697
-0.68712,0.47005
-0.68446,0.4702
-0.68179,0.47055
-0.67912,0.47021
-0.67645,0.47176
-0.67378,0.47303
-0.67111,0.47465
-0.66845,0.47548
-0.66578,0.4762
-0.66311,0.47688
-0.66044,0.47768
-0.65777,0.47861
-0.6551,0.48043
-0.65243,0.48227
-0.64977,0.48407
-0.6471,0.48585
-0.64443,0.48862
-0.64176,0.48997
-0.63909,0.49118
-0.63642,0.49308
-0.63376,0.49353
-0.63109,0.49474
-0.62842,0.49594
-0.62575,0.49706
-0.62308,0.4977
-0.62041,0.49838
-0.61775,0.49879
-0.61508,0.49902
-0.61241,0.49928
-0.60974,0.49961
-0.60707,0.49983
-0.6044,0.49942
-0.60173,0.49946
-0.59907,0.49936
-0.5964,0.49993
-0.59373,0.49708
-0.59106,0.49547
-0.58839,0.49399
-0.58572,0.49273
-0.58306,0.49013
-0.58039,0.48892
-0.57772,0.48766
-0.57505,0.48681
-0.57238,0.48596
-0.56971,0.48485
-0.56704,0.48347
-0.56438,0.48191
-0.56171,0.48076
-0.55904,0.4797
-0.55637,0.47833
-0.5537,0.47655
-0.55103,0.47484
-0.54837,0.47318
-0.5457,0.47199
-0.54303,0.47108
-0.54036,0.47064
-0.53769,0.46983
-0.53502,0.46831
-0.53235,0.46684
-0.52969,0.46516
-0.52702,0.46314
-0.52435,0.46104
-0.52168,0.4582
-0.51901,0.45826
-0.51634,0.45754
-0.51368,0.45674
-0.51101,0.45458
-0.50834,0.45182
-0.50567,0.44923
-0.503,0.44591
-0.50033,0.44303
-0.49767,0.44212
-0.495,0.44269
-0.49233,0.44327
-0.48966,0.44351
-0.48699,0.44357
-0.48432,0.44368
-0.48165,0.44384
-0.47899,0.44323
-0.47632,0.44122
-0.47365,0.43914
-0.47098,0.43692
-0.46831,0.4348
-0.46564,0.43274
-0.46298,0.43079
-0.46031,0.42867
-0.45764,0.42711
-0.45497,0.42441
-0.4523,0.42264
-0.44963,0.42091
-0.44696,0.41958
-0.4443,0.41894
-0.44163,0.41789
-0.43896,0.41599
-0.43629,0.41489
-0.43362,0.41369
-0.43095,0.41258
-0.42829,0.41028
-0.42562,0.40729
-0.42295,0.40437
-0.42028,0.40164
-0.41761,0.40033
-0.41494,0.39906
-0.41227,0.39771
-0.40961,0.39623
-0.40694,0.39464
-0.40427,0.39294
-0.4016,0.39126
-0.39893,0.38934
-0.39626,0.3875
-0.3936,0.38564
-0.39093,0.38397
-0.38826,0.38135
-0.38559,0.3797
-0.38292,0.37839
-0.38025,0.37735
-0.37759,0.3765
-0.37492,0.37573
-0.37225,0.37502
-0.36958,0.3747
-0.36691,0.37419
-0.36424,0.37367
-0.36157,0.37278
-0.35891,0.37161
-0.35624,0.37113
-0.35357,0.36889
-0.3509,0.36727
-0.34823,0.36575
-0.34556,0.3646
-0.3429,0.3629
-0.34023,0.36028
-0.33756,0.3585
-0.33489,0.35659
-0.33222,0.35626
-0.32955,0.35627
-0.32688,0.35448
-0.32422,0.35287
-0.32155,0.35186
-0.31888,0.35099
-0.31621,0.35089
-0.31354,0.35033
-0.31087,0.34917
-0.30821,0.34915
-0.30554,0.34904
-0.30287,0.3491
-0.3002,0.34883
-0.29753,0.34852
-0.29486,0.34798
-0.29219,0.34744
-0.28953,0.34764
-0.28686,0.34653
-0.28419,0.34544
-0.28152,0.34419
-0.27885,0.34303
-0.27618,0.34191
-0.27352,0.34054
-0.27085,0.33883
-0.26818,0.33725
-0.26551,0.33631
-0.26284,0.33593
-0.26017,0.3355
-0.25751,0.33505
-0.25484,0.33472
-0.25217,0.33445
-0.2495,0.33355
-0.24683,0.33279
-0.24416,0.33212
-0.24149,0.33082
-0.23883,0.32966
-0.23616,0.32851
-0.23349,0.32671
-0.23082,0.32518
-0.22815,0.32438
-0.22548,0.32221
-0.22282,0.32075
-0.22015,0.32001
-0.21748,0.31895
-0.21481,0.31893
-0.21214,0.31801
-0.20947,0.31824
-0.2068,0.3194
-0.20414,0.31931
-0.20147,0.31993
-0.1988,0.31994
-0.19613,0.31977
-0.19346,0.31981
-0.19079,0.32002
-0.18813,0.32027
-0.18546,0.32078
-0.18279,0.32137
-0.18012,0.32132
-0.17745,0.32129
-0.17478,0.32205
-0.17211,0.32118
-0.16945,0.32101
-0.16678,0.32076
-0.16411,0.3212
-0.16144,0.32072
-0.15877,0.3206
-0.1561,0.32113
-0.15344,0.32107
-0.15077,0.32011
-0.1481,0.31984
-0.14543,0.31963
-0.14276,0.31935
-0.14009,0.31887
-0.13742,0.31864
-0.13476,0.31848
-0.13209,0.31816
-0.12942,0.31766
-0.12675,0.31699
-0.12408,0.31637
-0.12141,0.31597
-0.11875,0.31529
-0.11608,0.31452
-0.11341,0.3135
-0.11074,0.31248
-0.10807,0.31171
-0.1054,0.31159
-0.10274,0.3109
-0.10007,0.31058
-0.097398,0.31058
-0.09473,0.31047
-0.092061,0.31107
-0.089393,0.31183
-0.086724,0.31231
-0.084056,0.3122
-0.081388,0.31224
-0.078719,0.31223
-0.076051,0.31227
-0.073382,0.31216
-0.070714,0.31187
-0.068045,0.31165
-0.065377,0.31118
-0.062708,0.31103
-0.06004,0.31102
-0.057372,0.3111
-0.054703,0.31125
-0.052035,0.31169
-0.049366,0.31223
-0.046698,0.31289
-0.044029,0.31338
-0.041361,0.31402
-0.038692,0.31468
-0.036024,0.31468
-0.033356,0.31489
-0.030687,0.31459
-0.028019,0.31529
-0.02535,0.31588
-0.022682,0.31579
-0.020013,0.31596
-0.017345,0.31484
-0.014676,0.31441
-0.012008,0.31367
-0.0093396,0.31301
-0.0066711,0.31179
-0.0040027,0.31085
-0.0013342,0.30997
0.0013342,0.30939
0.0040027,0.30911
0.0066711,0.30858
0.0093396,0.3088
0.012008,0.30928
0.014676,0.30994
0.017345,0.3108
0.020013,0.31203
0.022682,0.31327
0.02535,0.31441
0.028019,0.31469
0.030687,0.31504
0.033356,0.31548
0.036024,0.31566
0.038692,0.31572
0.041361,0.31581
0.044029,0.31589
0.046698,0.31566
0.049366,0.31541
0.052035,0.31526
0.054703,0.31452
0.057372,0.31448
0.06004,0.31402
0.062708,0.31406
0.065377,0.31323
0.068045,0.31291
0.070714,0.31268
0.073382,0.31254
0.076051,0.31213
0.078719,0.31156
0.081388,0.3108
0.084056,0.31031
0.086724,0.30987
0.089393,0.31014
0.092061,0.30944
0.09473,0.3094
0.097398,0.30912
0.10007,0.30917
0.10274,0.30917
0.1054,0.30882
0.10807,0.30932
0.11074,0.30893
0.11341,0.30852
0.11608,0.30851
0.11875,0.30824
0.12141,0.30822
0.12408,0.3076
0.12675,0.30691
0.12942,0.3063
0.13209,0.30593
0.13476,0.30538
0.13742,0.30533
0.14009,0.30535
0.14276,0.3054
0.14543,0.30583
0.1481,0.3056
0.15077,0.30553
0.15344,0.30584
0.1561,0.30592
0.15877,0.3062
0.16144,0.30657
0.16411,0.30709
0.16678,0.30777
0.16945,0.30858
0.17211,0.3089
0.17478,0.3091
0.17745,0.30937
0.18012,0.30956
0.18279,0.30946
0.18546,0.30944
0.18813,0.30945
0.19079,0.31042
0.19346,0.31093
0.19613,0.31113
0.1988,0.31196
0.20147,0.31248
0.20414,0.31337
0.2068,0.31406
0.20947,0.31477
0.21214,0.31556
0.21481,0.31567
0.21748,0.31707
0.22015,0.31852
0.22282,0.31998
0.22548,0.32223
0.22815,0.32305
0.23082,0.32414
0.23349,0.32434
0.23616,0.32472
0.23883,0.3251
0.24149,0.32546
0.24416,0.32563
0.24683,0.32581
0.2495,0.32606
0.25217,0.32633
0.25484,0.32649
0.25751,0.32649
0.26017,0.32656
0.26284,0.32694
0.26551,0.32757
0.26818,0.32825
0.27085,0.32931
0.27352,0.33069
0.27618,0.33251
0.27885,0.33435
0.28152,0.33623
0.28419,0.33818
0.28686,0.34041
0.28953,0.34312
0.29219,0.34591
0.29486,0.34859
0.29753,0.35082
0.3002,0.35315
0.30287,0.35493
0.30554,0.35637
0.30821,0.35786
0.31087,0.35941
0.31354,0.36123
0.31621,0.36318
0.31888,0.36503
0.32155,0.36696
0.32422,0.36921
0.32688,0.37187
0.32955,0.37512
0.33222,0.37713
0.33489,0.37903
0.33756,0.37888
0.34023,0.37926
0.3429,0.37857
0.34556,0.37848
0.34823,0.3785
0.3509,0.37864
0.35357,0.37948
0.35624,0.38085
0.35891,0.38209
0.36157,0.384
0.36424,0.38434
0.36691,0.38514
0.36958,0.38606
0.37225,0.3871
0.37492,0.38825
0.37759,0.38983
0.38025,0.39213
0.38292,0.39276
0.38559,0.39432
0.38826,0.39603
0.39093,0.39718
0.3936,0.39747
0.39626,0.39757
0.39893,0.39717
0.4016,0.39786
0.40427,0.39728
0.40694,0.39664
0.40961,0.396
0.41227,0.39436
0.41494,0.39402
0.41761,0.39306
0.42028,0.39285
0.42295,0.39266
0.42562,0.39247
0.42829,0.39227
0.43095,0.39211
0.43362,0.3929
0.43629,0.39381
0.43896,0.39563
0.44163,0.39659
0.4443,0.39836
0.44696,0.4005
0.44963,0.40382
0.4523,0.40737
0.45497,0.41081
0.45764,0.41262
0.46031,0.41379
0.46298,0.41505
0.46564,0.41636
0.46831,0.41836
0.47098,0.41969
0.47365,0.42101
0.47632,0.42179
0.47899,0.42257
0.48165,0.42351
0.48432,0.42458
0.48699,0.42577
0.48966,0.42703
0.49233,0.4283
0.495,0.4296
0.49767,0.4305
0.50033,0.4314
0.503,0.43233
0.50567,0.43318
0.50834,0.43416
0.51101,0.43441
0.51368,0.43481
0.51634,0.43549
0.51901,0.43654
0.52168,0.43768
0.52435,0.43817
0.52702,0.43804
0.52969,0.43902
0.53235,0.44099
0.53502,0.44263
0.53769,0.4439
0.54036,0.4452
0.54303,0.44647
0.5457,0.44775
0.54837,0.44892
0.55103,0.45012
0.5537,0.45136
0.55637,0.45413
0.55904,0.45809
0.56171,0.46259
0.56438,0.46721
0.56704,0.47291
0.56971,0.47855
0.57238,0.48106
0.57505,0.48314
0.57772,0.48493
0.58039,0.48669
0.58306,0.48856
0.58572,0.49038
0.58839,0.49212
0.59106,0.49189
0.59373,0.49172
0.5964,0.49039
0.59907,0.49164
0.60173,0.4929
0.6044,0.49347
0.60707,0.49369
0.60974,0.49422
0.61241,0.49474
0.61508,0.49523
0.61775,0.49578
0.62041,0.49641
0.62308,0.49869
0.62575,0.50049
0.62842,0.50211
0.63109,0.50408
0.63376,0.50488
0.63642,0.50385
0.63909,0.50228
0.64176,0.50076
0.64443,0.49857
0.6471,0.4962
0.64977,0.49291
0.65243,0.48967
0.6551,0.48657
0.65777,0.48463
0.66044,0.48215
0.66311,0.47928
0.66578,0.47639
0.66845,0.47674
0.67111,0.47431
0.67378,0.47154
0.67645,0.4683
0.67912,0.46784
0.68179,0.46754
0.68446,0.46791
0.68712,0.46841
0.68979,0.46902
0.69246,0.46978
0.69513,0.47056
0.6978,0.47081
0.70047,0.47017
0.70314,0.46849
0.7058,0.46767
0.70847,0.46801
0.71114,0.46871
0.71381,0.46678
0.71648,0.46724
0.71915,0.46806
0.72181,0.46911
0.72448,0.47042
0.72715,0.47071
0.72982,0.47056
0.73249,0.47016
0.73516,0.46936
0.73783,0.46847
0.74049,0.46757
0.74316,0.46665
0.74583,0.46564
0.7485,0.46429
0.75117,0.46139
0.75384,0.45838
0.7565,0.45526
0.75917,0.45197
0.76184,0.44843
0.76451,0.44484
0.76718,0.44114
0.76985,0.43727
0.77252,0.43365
0.77518,0.43008
0.77785,0.42653
0.78052,0.423
0.78319,0.42079
0.78586,0.41748
0.78853,0.41553
0.79119,0.41316
0.79386,0.41043
0.79653,0.40775
0.7992,0.40579
0.80187,0.4034
0.80454,0.40051
0.8072,0.39763
0.80987,0.39477
0.81254,0.39062
0.81521,0.38759
0.81788,0.38538
0.82055,0.38402
0.82322,0.38268
0.82588,0.38268
0.82855,0.38272
0.83122,0.38282
0.83389,0.38392
0.83656,0.3825
0.83923,0.3798
0.84189,0.37707
0.84456,0.37432
0.84723,0.37222
0.8499,0.36964
0.85257,0.36735
0.85524,0.36507
0.85791,0.36281
0.86057,0.36074
0.86324,0.35896
0.86591,0.35655
0.86858,0.35418
0.87125,0.35252
0.87392,0.34943
0.87658,0.34465
0.87925,0.33984
0.88192,0.33511
0.88459,0.3305
0.88726,0.32516
0.88993,0.32034
0.8926,0.31602
0.89526,0.31193
0.89793,0.30788
0.9006,0.30387
0.90327,0.30003
0.90594,0.29624
0.90861,0.29285
0.91127,0.2895
0.91394,0.28614
0.91661,0.28354
0.91928,0.28134
0.92195,0.27929
0.92462,0.27674
0.92728,0.27394
0.92995,0.27109
0.93262,0.26827
0.93529,0.266
0.93796,0.26374
0.94063,0.26148
0.9433,0.25922
0.94596,0.25671
0.94863,0.25421
0.9513,0.25171
0.95397,0.24935
0.95664,0.24787
0.95931,0.24764
0.96197,0.24702
0.96464,0.24639
0.96731,0.24645
0.96998,0.24603
0.97265,0.24547
0.97532,0.24438
0.97799,0.24271
0.98065,0.24155
0.98332,0.24041
0.98599,0.23926
0.98866,0.23701
0.99133,0.23539
0.994,0.23375
0.99666,0.2321
0.99933,0.23049
1.002,0.22891
1.0047,0.22787
1.0073,0.2268
1.01,0.22581
1.0127,0.22495
1.0153,0.22403
1.018,0.22293
1.0207,0.22179
1.0233,0.22065
1.026,0.21951
1.0287,0.21829
1.0314,0.21714
1.034,0.21575
1.0367,0.21487
1.0394,0.21332
1.042,0.21217
1.0447,0.21107
1.0474,0.21003
1.05,0.20901
1.0527,0.20785
1.0554,0.20657
1.058,0.20542
1.0607,0.20419
1.0634,0.20297
1.066,0.2019
1.0687,0.20103
1.0714,0.20015
1.074,0.19927
1.0767,0.19875
1.0794,0.19751
1.0821,0.196
1.0847,0.19476
1.0874,0.19352
1.0901,0.19266
1.0927,0.1915
1.0954,0.18998
1.0981,0.18885
1.1007,0.18772
1.1034,0.18658
1.1061,0.18545
1.1087,0.18432
1.1114,0.18333
1.1141,0.18231
1.1167,0.1813
1.1194,0.18033
1.1221,0.1795
1.1247,0.17875
1.1274,0.17796
1.1301,0.17709
1.1328,0.17618
1.1354,0.17526
1.1381,0.17435
1.1408,0.17344
1.1434,0.17252
1.1461,0.17164
1.1488,0.17076
1.1514,0.16978
1.1541,0.16879
1.1568,0.16778
1.1594,0.16672
1.1621,0.16571
1.1648,0.16474
1.1674,0.16395
1.1701,0.16319
1.1728,0.16245
1.1755,0.16169
1.1781,0.16093
1.1808,0.16017
1.1835,0.15978
1.1861,0.15909
1.1888,0.15806
1.1915,0.15738
1.1941,0.1567
1.1968,0.15602
1.1995,0.15549
1.2021,0.15498
1.2048,0.15447
1.2075,0.15401
1.2101,0.15348
1.2128,0.15295
1.2155,0.1525
1.2181,0.15206
1.2208,0.15163
1.2235,0.15121
1.2262,0.15075
1.2288,0.15028
1.2315,0.14983
1.2342,0.14937
1.2368,0.14892
1.2395,0.14847
1.2422,0.14802
1.2448,0.14757
1.2475,0.14706
1.2502,0.14658
1.2528,0.1461
1.2555,0.14562
1.2582,0.14514
1.2608,0.14469
1.2635,0.14427
1.2662,0.14386
1.2688,0.14345
1.2715,0.14303
1.2742,0.14296
1.2769,0.14224
1.2795,0.14182
1.2822,0.1414
1.2849,0.14099
1.2875,0.14057
1.2902,0.14016
1.2929,0.13974
1.2955,0.13932
1.2982,0.13891
1.3009,0.13851
1.3035,0.13809
1.3062,0.13768
1.3089,0.13727
1.3115,0.13685
1.3142,0.13644
1.3169,0.1363
1.3195,0.13591
1.3222,0.13551
1.3249,0.13511
1.3276,0.13472
1.3302,0.13432
1.3329,0.13393
1.3356,0.13353
1.3382,0.13287
1.3409,0.13269
1.3436,0.1323
1.3462,0.13165
1.3489,0.13125
1.3516,0.13085
1.3542,0.13044
1.3569,0.13005
1.3596,0.12967
1.3622,0.1293
1.3649,0.12891
1.3676,0.12852
1.3702,0.12813
1.3729,0.12773
1.3756,0.12734
1.3783,0.12695
1.3809,0.12656
1.3836,0.12618
1.3863,0.1258
1.3889,0.12543
1.3916,0.12505
1.3943,0.12468
1.3969,0.1243
1.3996,0.12392
1.4023,0.12354
1.4049,0.12317
1.4076,0.1228
1.4103,0.12243
1.4129,0.12207
1.4156,0.1217
1.4183,0.12134
1.4209,0.12097
1.4236,0.12061
1.4263,0.12025
1.429,0.11989
1.4316,0.11953
1.4343,0.11917
1.437,0.11879
1.4396,0.11842
1.4423,0.11805
1.445,0.11768
1.4476,0.11733
1.4503,0.11697
1.453,0.11661
1.4556,0.11625
1.4583,0.1159
1.461,0.11554
1.4636,0.11519
1.4663,0.11483
1.469,0.11448
1.4716,0.11413
1.4743,0.11379
1.477,0.11346
1.4797,0.11312
1.4823,0.11277
1.485,0.11243
1.4877,0.11208
1.4903,0.11173
1.493,0.11138
1.4957,0.11104
1.4983,0.1107
1.501,0.11037
1.5037,0.11004
1.5063,0.1097
1.509,0.10936
1.5117,0.10902
1.5143,0.10868
1.517,0.10858
1.5197,0.10824
1.5223,0.10792
1.525,0.10761
1.5277,0.10729
1.5304,0.10696
1.533,0.10664
1.5357,0.10632
1.5384,0.10599
1.541,0.10567
1.5437,0.10535
1.5464,0.10503
1.549,0.10471
