y,rho,u,v,p,uu,vv,ww,uv,uw,vw,pp,Sij^2
-2.0,0.998042109375,1.0780632812499995,0.04951566406250003,17.78154687499997,0.000910030370484538,0.0006877083874496435,1.9217703979971708e-05,-3.82927099914776e-05,4.128633581048383e-06,2.8132236430172802e-06,0.0038563571784493433,0.013545179687499999
-1.995995995995996,0.9980392187500002,1.0781132812499998,0.049746328125,17.781515624999972,0.0009201902923592353,0.0006960958068298333,1.9552702316197903e-05,-3.8044232482888074e-05,4.185924355407783e-06,2.8541969331188916e-06,0.0019989528814221558,0.013699890624999992
-1.991991991991992,0.9980379687500002,1.0781460937499996,0.04993868750000003,17.78149218749997,0.0009283442816168108,0.0007032845220273404,1.9842971585104736e-05,-3.800554262697875e-05,4.233705624718837e-06,2.8898206443056685e-06,0.0011137108769503357,0.013830062499999995
-1.987987987987988,0.9980370312500003,1.0781601562499996,0.050101156250000015,17.781460937499972,0.0009394274749765508,0.0007095991424130852,2.0099080068020778e-05,-3.784388830565394e-05,4.2767879929197735e-06,2.9210522323574244e-06,0.0015219281621057235,0.013941703125000003
-1.983983983983984,0.9980371875000004,1.0781687499999997,0.05024202343750002,17.781460937499972,0.0009482402734379836,0.0007153289246556982,2.0331971383134353e-05,-3.802023208005628e-05,4.31408332578136e-06,2.9488032983681768e-06,0.0005063031621261871,0.0140407109375
-1.97997997997998,0.9980379629629633,1.0781611111111113,0.0503585,17.781472222222174,0.0009519518209866185,0.000720895551824073,2.075586442358325e-05,-3.791890648145724e-05,4.469193964506295e-06,3.102126823657399e-06,0.00017153626674826228,0.014132490740740737
-1.975975975975976,0.9980378181818186,1.078134545454546,0.05042513636363634,17.781490909090863,0.0009595382611558012,0.0007293183499814089,2.0691920400640728e-05,-3.679056380163914e-05,4.2810310434049565e-06,3.0410455888830547e-06,-5.5313717837179865e-05,0.014239272727272727
-1.971971971971972,0.9980379661016955,1.0781423728813564,0.05056768644067797,17.781474576271144,0.0009666509164019121,0.000734258240579648,2.101634479161429e-05,-3.694511128990441e-05,4.583772172594237e-06,3.276349746475012e-06,-0.00024488623876095517,0.014332669491525415
-1.967967967967968,0.9980360000000004,1.0781566666666673,0.050736583333333314,17.78144999999996,0.0009673687888878124,0.0007390699449930592,2.1284014352676984e-05,-3.771889805555956e-05,4.3356242166945605e-06,2.9336097184284674e-06,-0.0007141024992165512,0.014432508333333337
-1.9639639639639639,0.9980346093750002,1.07818046875,0.050915828125000014,17.781421874999975,0.0009714080560312421,0.0007450229775954583,2.1524850835040276e-05,-3.790455960697714e-05,4.509697106970273e-06,3.0828096221213433e-06,-0.0008388967282826343,0.014550890625000003
-1.95995995995996,0.9980331250000001,1.0782007812499999,0.051103132812499986,17.781374999999976,0.0009869815618905875,0.000752984660497987,2.18446641664274e-05,-3.751584775998906e-05,4.558971084631021e-06,3.1179428678404583e-06,-0.0005000156246524057,0.014697164062499997
-1.955955955955956,0.9980298437499998,1.0782421875000001,0.051327453124999985,17.781312499999974,0.0009976913452152125,0.000762163649450929,2.221673104288082e-05,-3.7323773803728255e-05,4.617427942810339e-06,3.1598026406099925e-06,-0.000855472655871381,0.014871851562500002
-1.951951951951952,0.9980265624999999,1.07830234375,0.051597289062499975,17.781179687499975,0.0010038992132561653,0.0007727588239008188,2.2651765797277686e-05,-3.704803973998694e-05,4.687450130309753e-06,3.209793513467386e-06,0.0004301708377738578,0.015080937500000002
-1.947947947947948,0.9980206249999994,1.0783898437499992,0.05192076562499996,17.781085937499977,0.0010151886468523497,0.0007849614406638217,2.3160639958084747e-05,-3.6701329724032894e-05,4.7754298869568095e-06,3.2702071389976743e-06,0.00017038324034501784,0.015330140625000002
-1.9439439439439439,0.9980142968749993,1.078503124999999,0.05231803125000001,17.780945312499973,0.001045071865236613,0.0008006118873740229,2.381076470633882e-05,-3.608207197260821e-05,4.885327719091303e-06,3.3425566529877826e-06,-0.0012349561148425892,0.01562559375
-1.93993993993994,0.9980068749999997,1.0786250000000006,0.052713898437500004,17.780749999999966,0.0010634218749983049,0.0008181761615209337,2.452530069992675e-05,-3.578651464848648e-05,5.002879741211212e-06,3.4121812782656975e-06,-0.0003049374987540432,0.015941960937500003
-1.935935935935936,0.9980014843750006,1.0787140625000007,0.053043023437499996,17.780585937499964,0.0010712838647448653,0.0008324611021088267,2.5119338406903426e-05,-3.566936204836557e-05,5.100724170215156e-06,3.473503605846185e-06,0.0013105941785624964,0.0162018125
-1.931931931931932,0.9979971093750003,1.0787710937500012,0.05331352343749998,17.780499999999964,0.0010849585394261396,0.0008440018124291392,2.560823014124141e-05,-3.544736533818427e-05,5.182574549658371e-06,3.5268001223051674e-06,0.0012416250013416175,0.01641234375
-1.927927927927928,0.9979946875000002,1.0788078125000005,0.0535335,17.780437499999966,0.001088547438964138,0.0008532784402499982,2.6007584017018004e-05,-3.539709296877108e-05,5.246872473706139e-06,3.5725140569765674e-06,0.001354808594953738,0.016580843749999994
-1.9239239239239239,0.9979928125000005,1.0788132812500009,0.05371125781249999,17.780421874999966,0.0011150291986068428,0.0008607125029491602,2.6332997077128122e-05,-3.482453076786296e-05,5.3003105254880475e-06,3.6115802675205042e-06,0.0008948220226443482,0.01671415625
-1.91991991991992,0.9979923437500007,1.078808593750001,0.05385485156249999,17.78041406249997,0.001118893051145653,0.0008667440256810914,2.6599797969525567e-05,-3.450636825564485e-05,5.340836223602271e-06,3.645279470388488e-06,0.001094516053285588,0.016819609375000006
