y,U,UpUp,V,VpVp,Pxx,Pyy
-1.4654,1.0767,0.0036038,0.085295,0.0031861,0.00021894,0.00034626
-1.4638,1.0767,0.0036221,0.085444,0.0032034,0.00022027,0.00034831
-1.4622,1.0767,0.0036405,0.085593,0.0032207,0.00022159,0.00035036
-1.4606,1.0767,0.0036589,0.085742,0.0032379,0.00022292,0.00035241
-1.459,1.0766,0.0036771,0.08589,0.003255,0.00022422,0.00035447
-1.4574,1.0766,0.0036953,0.086038,0.0032718,0.00022552,0.00035648
-1.4558,1.0766,0.0037135,0.086186,0.0032886,0.00022681,0.00035849
-1.4542,1.0766,0.0037317,0.086334,0.0033054,0.0002281,0.00036051
-1.4526,1.0766,0.0037499,0.086482,0.0033221,0.00022939,0.00036252
-1.451,1.0766,0.0037689,0.086634,0.0033397,0.00023071,0.00036467
-1.4494,1.0772,0.0037918,0.086842,0.0033621,0.0002399,0.00036716
-1.4478,1.0772,0.0038124,0.086997,0.0033823,0.00024142,0.00036948
-1.4462,1.0772,0.0038335,0.087151,0.0034028,0.00024292,0.00037187
-1.4446,1.0771,0.0038549,0.087303,0.0034235,0.00024443,0.0003742
-1.443,1.0771,0.0038762,0.087456,0.0034441,0.00024593,0.00037653
-1.4414,1.0771,0.0038976,0.087608,0.0034647,0.00024744,0.00037886
-1.4398,1.0771,0.0039189,0.087761,0.0034853,0.00024894,0.00038119
-1.4382,1.0771,0.0039403,0.087914,0.0035058,0.00025044,0.00038352
-1.4366,1.077,0.0039616,0.088066,0.0035262,0.00025195,0.00038585
-1.435,1.077,0.003983,0.088219,0.0035467,0.00025345,0.00038819
-1.4334,1.077,0.0040043,0.088371,0.003567,0.00025495,0.00039052
-1.4318,1.077,0.0040257,0.088524,0.0035874,0.00025645,0.00039286
-1.4302,1.077,0.0040471,0.088677,0.0036076,0.00025795,0.00039519
-1.4286,1.0769,0.0040684,0.088829,0.0036279,0.00025945,0.00039753
-1.427,1.0769,0.0040898,0.088982,0.0036481,0.00026095,0.00039986
-1.4254,1.0769,0.0041114,0.089135,0.0036685,0.00026248,0.00040222
-1.4238,1.0769,0.0041333,0.08929,0.0036896,0.00026407,0.00040461
-1.4222,1.0768,0.0041557,0.089446,0.0037113,0.00026575,0.00040705
-1.4206,1.0768,0.0041783,0.089605,0.0037336,0.0002675,0.00040954
-1.419,1.0768,0.0042009,0.089764,0.0037558,0.00026925,0.00041203
-1.4174,1.0768,0.0042235,0.089923,0.0037779,0.000271,0.00041452
-1.4158,1.0767,0.0042461,0.090082,0.0038,0.00027275,0.00041702
-1.4142,1.0767,0.0042689,0.09024,0.0038219,0.00027442,0.00041953
-1.4126,1.0767,0.0042917,0.090398,0.0038438,0.00027608,0.00042205
-1.411,1.0767,0.0043144,0.090556,0.0038656,0.00027775,0.00042457
-1.4094,1.0767,0.0043372,0.090715,0.0038874,0.00027941,0.00042709
-1.4078,1.0766,0.00436,0.090873,0.0039092,0.00028108,0.00042961
-1.4062,1.0766,0.0043828,0.091031,0.0039308,0.00028274,0.00043214
-1.4046,1.0766,0.0044056,0.091189,0.0039525,0.0002844,0.00043466
-1.403,1.0766,0.0044283,0.091347,0.003974,0.00028605,0.00043718
-1.4014,1.0765,0.0044531,0.091508,0.0039985,0.00028786,0.00043986
-1.3998,1.0765,0.0044782,0.09167,0.0040233,0.0002897,0.00044257
-1.3982,1.0765,0.0045034,0.091832,0.0040481,0.00029153,0.00044528
-1.3966,1.0765,0.0045285,0.091994,0.0040728,0.00029336,0.00044799
-1.395,1.0764,0.0045536,0.092156,0.0040975,0.00029519,0.0004507
-1.3934,1.0764,0.0045787,0.092318,0.0041221,0.00029702,0.00045342
-1.3918,1.0764,0.0046038,0.09248,0.0041466,0.00029885,0.00045613
-1.3902,1.0763,0.0046289,0.092642,0.0041711,0.00030068,0.00045885
-1.3886,1.0763,0.004654,0.092804,0.0041956,0.00030251,0.00046156
-1.387,1.0763,0.0046792,0.092966,0.00422,0.00030434,0.00046428
-1.3854,1.0763,0.0047043,0.093128,0.0042444,0.00030616,0.000467
-1.3838,1.0762,0.0047294,0.09329,0.0042687,0.00030799,0.00046972
-1.3822,1.0762,0.0047545,0.093452,0.0042929,0.00030982,0.00047244
-1.3806,1.0762,0.0047796,0.093614,0.0043171,0.00031164,0.00047516
-1.379,1.0761,0.0048047,0.093776,0.0043412,0.00031346,0.00047789
-1.3774,1.0761,0.004834,0.093927,0.004368,0.00031486,0.00047896
-1.3758,1.0761,0.004861,0.094094,0.0043947,0.00031687,0.000482
-1.3741,1.0761,0.0048881,0.094262,0.0044215,0.0003189,0.00048506
-1.3725,1.076,0.0049152,0.094428,0.0044483,0.00032097,0.00048814
-1.3709,1.076,0.0049424,0.094595,0.004475,0.00032306,0.00049124
-1.3693,1.076,0.0049696,0.094761,0.0045018,0.00032518,0.00049436
-1.3677,1.076,0.0049968,0.094927,0.0045285,0.00032733,0.0004975
-1.3661,1.0759,0.0050241,0.095093,0.0045552,0.00032951,0.00050066
-1.3645,1.0759,0.0050518,0.095257,0.0045823,0.00033168,0.00050377
-1.3629,1.0759,0.0050796,0.095421,0.0046094,0.00033384,0.00050684
-1.3613,1.0758,0.0051074,0.095584,0.0046366,0.00033599,0.0005099
-1.3597,1.0758,0.0051357,0.095749,0.0046644,0.00033812,0.0005129
-1.3581,1.0758,0.0051653,0.095917,0.0046939,0.00034024,0.00051582
-1.3565,1.0757,0.0051949,0.096086,0.0047234,0.00034236,0.00051874
-1.3549,1.0757,0.0052245,0.096254,0.0047528,0.00034448,0.00052167
-1.3533,1.0756,0.0052541,0.096422,0.0047822,0.00034661,0.00052459
-1.3517,1.0756,0.0052837,0.096591,0.0048115,0.00034873,0.00052751
-1.3501,1.0756,0.0053133,0.096759,0.0048408,0.00035086,0.00053043
-1.3485,1.0755,0.0053429,0.096927,0.00487,0.00035298,0.00053335
-1.3469,1.0755,0.0053725,0.097096,0.0048991,0.00035511,0.00053627
-1.3453,1.0755,0.005402,0.097264,0.0049282,0.00035854,0.00053961
-1.3437,1.0754,0.0054313,0.097434,0.0049568,0.0003606,0.00054282
-1.3421,1.0754,0.0054607,0.097604,0.0049854,0.00036267,0.00054604
-1.3405,1.0754,0.0054919,0.097776,0.0050165,0.00036492,0.00054909
-1.3389,1.0753,0.0055238,0.097948,0.0050486,0.00036725,0.00055208
-1.3373,1.0753,0.0055557,0.098121,0.0050806,0.00036958,0.00055505
-1.3357,1.0753,0.0055877,0.098294,0.0051126,0.0003719,0.00055803
-1.3341,1.0752,0.0056196,0.098466,0.0051445,0.00037422,0.000561
-1.3325,1.0752,0.0056519,0.098637,0.0051765,0.00037632,0.0005639
-1.3309,1.0751,0.0056841,0.098808,0.0052084,0.0003784,0.0005668
-1.3293,1.0751,0.0057164,0.098979,0.0052403,0.00038047,0.00056969
-1.3277,1.0751,0.0057487,0.099149,0.0052722,0.00038255,0.00057259
-1.3261,1.075,0.005781,0.09932,0.005304,0.00038462,0.00057548
-1.3245,1.075,0.0058132,0.099491,0.0053357,0.00038669,0.00057837
-1.3229,1.075,0.0058455,0.099661,0.0053674,0.00038876,0.00058127
-1.3213,1.0756,0.0058854,0.099885,0.0054049,0.00039725,0.00058462
-1.3197,1.0755,0.0059205,0.10006,0.0054401,0.00040003,0.00058725
-1.3181,1.0755,0.0059557,0.10023,0.0054753,0.00040276,0.00058974
-1.3165,1.0754,0.0059907,0.10041,0.0055104,0.00040543,0.00059211
-1.3149,1.0754,0.0060258,0.10058,0.0055454,0.00040806,0.00059457
-1.3133,1.0754,0.0060607,0.10075,0.0055803,0.00041063,0.00059718
-1.3117,1.0753,0.0060957,0.10093,0.005615,0.00041317,0.00059996
-1.3101,1.0753,0.0061305,0.1011,0.0056497,0.00041565,0.0006029
-1.3085,1.0752,0.0061649,0.10128,0.0056839,0.00041829,0.00060576
-1.3069,1.0752,0.0061991,0.10146,0.005718,0.00042103,0.00060862
-1.3053,1.0752,0.0062331,0.10164,0.005752,0.00042383,0.00061155
-1.3037,1.0745,0.0062662,0.10176,0.0057852,0.00041727,0.00061383
-1.3021,1.0744,0.0063041,0.10194,0.0058231,0.00041938,0.00061629
-1.3005,1.0744,0.006342,0.10211,0.005861,0.00042152,0.00061877
-1.2989,1.0743,0.0063799,0.10229,0.0058988,0.00042366,0.00062127
-1.2973,1.0743,0.0064178,0.10247,0.0059365,0.00042583,0.00062379
-1.2957,1.0742,0.0064557,0.10265,0.0059742,0.00042801,0.00062633
-1.2941,1.0742,0.0064935,0.10283,0.0060118,0.00043021,0.00062889
-1.2925,1.0741,0.0065314,0.103,0.0060493,0.00043243,0.00063147
-1.2909,1.0741,0.0065691,0.10318,0.0060867,0.00043464,0.00063413
-1.2893,1.0741,0.0066065,0.10336,0.0061237,0.00043683,0.00063689
-1.2877,1.074,0.0066441,0.10354,0.0061609,0.00043895,0.00063947
-1.2861,1.074,0.0066848,0.10372,0.006202,0.0004401,0.00063944
-1.2845,1.0739,0.0067255,0.10391,0.0062431,0.00044144,0.00063958
-1.2829,1.0739,0.0067663,0.10409,0.0062842,0.00044295,0.00063989
-1.2813,1.0738,0.006807,0.10427,0.0063251,0.00044464,0.00064037
-1.2797,1.0738,0.0068477,0.10445,0.0063658,0.00044495,0.00064099
-1.2781,1.0737,0.0068887,0.10463,0.006407,0.00044722,0.00064255
-1.2765,1.0737,0.0069296,0.10481,0.0064482,0.00044939,0.00064398
-1.2749,1.0736,0.0069706,0.10499,0.0064893,0.00045145,0.00064529
-1.2733,1.0736,0.0070116,0.10517,0.0065303,0.00045341,0.00064646
-1.2717,1.0735,0.0070525,0.10535,0.0065713,0.00045525,0.0006475
-1.2701,1.0735,0.0070959,0.10553,0.0066157,0.00045709,0.00064831
-1.2685,1.0734,0.0071415,0.10571,0.006663,0.00045901,0.00064931
-1.2669,1.0734,0.0071869,0.10589,0.0067101,0.0004614,0.00065112
-1.2653,1.0733,0.0072311,0.10608,0.0067558,0.00046607,0.00065522
-1.2637,1.0733,0.0072753,0.10626,0.0068014,0.00047071,0.00065925
-1.2621,1.0732,0.0073194,0.10645,0.006847,0.00047532,0.00066321
-1.2605,1.0732,0.0073636,0.10663,0.0068926,0.00047992,0.0006671
-1.2589,1.0731,0.0074078,0.10682,0.0069381,0.0004845,0.00067094
-1.2573,1.0731,0.007452,0.107,0.0069835,0.00048906,0.0006747
-1.2557,1.073,0.0074962,0.10718,0.0070289,0.0004936,0.0006784
-1.2541,1.073,0.0075404,0.10737,0.0070742,0.00049811,0.00068201
-1.2525,1.0729,0.0075851,0.10755,0.0071204,0.00050235,0.00068415
-1.2509,1.0729,0.0076307,0.10774,0.0071681,0.00050616,0.00068392
-1.2493,1.0728,0.0076778,0.10793,0.0072177,0.00050963,0.00068132
-1.2477,1.0728,0.0077249,0.10811,0.0072674,0.00051311,0.0006791
-1.2461,1.0727,0.0077723,0.1083,0.0073171,0.0005164,0.00067801
-1.2445,1.0726,0.0078198,0.10849,0.0073669,0.00051951,0.00067741
-1.2429,1.0726,0.0078672,0.10868,0.0074166,0.00052255,0.00067669
-1.2413,1.0725,0.0079147,0.10887,0.0074662,0.00052553,0.00067586
-1.2397,1.0725,0.0079622,0.10906,0.0075158,0.00052845,0.00067493
-1.2381,1.0724,0.0080096,0.10924,0.0075653,0.00053132,0.00067388
-1.2365,1.0724,0.0080591,0.10943,0.0076173,0.00053377,0.00067237
-1.2349,1.0723,0.0081106,0.10962,0.0076719,0.00053589,0.00067064
-1.2333,1.0723,0.0081621,0.10981,0.0077263,0.00053806,0.00066912
-1.2317,1.0722,0.0082136,0.11,0.0077807,0.00054027,0.00066782
-1.2301,1.0721,0.0082651,0.11019,0.0078351,0.00054253,0.00066674
-1.2285,1.0721,0.0083166,0.11038,0.0078893,0.00054484,0.00066588
-1.2269,1.072,0.0083681,0.11057,0.0079435,0.0005472,0.00066524
-1.2253,1.072,0.0084195,0.11076,0.007998,0.00054985,0.00066454
-1.2237,1.0719,0.008471,0.11095,0.0080524,0.00055262,0.00066377
-1.2221,1.0718,0.0085224,0.11115,0.0081068,0.00055548,0.00066293
-1.2205,1.0718,0.0085738,0.11134,0.0081611,0.00055845,0.00066203
-1.2189,1.0717,0.0086307,0.11153,0.0082208,0.00055726,0.00068425
-1.2173,1.0716,0.0086875,0.11173,0.0082804,0.00055865,0.00068065
-1.2157,1.0716,0.0087443,0.11192,0.0083399,0.0005601,0.00067694
-1.2141,1.0715,0.0088011,0.11212,0.0083994,0.00056161,0.0006731
-1.2125,1.0714,0.0088578,0.11231,0.0084588,0.00056317,0.00066914
-1.2109,1.0714,0.0089146,0.1125,0.0085181,0.00056479,0.00066506
-1.2093,1.0713,0.0089713,0.1127,0.0085774,0.00056647,0.00066086
-1.2077,1.0719,0.0090341,0.11296,0.0086432,0.00058574,0.00067196
-1.2061,1.0718,0.0090927,0.11316,0.0087042,0.00058771,0.00067242
-1.2045,1.0718,0.0091516,0.11336,0.0087654,0.00058933,0.00067255
-1.2029,1.0711,0.009205,0.11349,0.0088209,0.00058075,0.00067171
-1.2013,1.071,0.0092658,0.11369,0.0088845,0.00057996,0.00066938
-1.1997,1.0709,0.0093276,0.11389,0.0089491,0.00057888,0.00066799
-1.1981,1.0708,0.0093894,0.11408,0.0090136,0.0005778,0.00066664
-1.1965,1.0708,0.0094512,0.11428,0.009078,0.00057673,0.00066532
-1.1949,1.0707,0.0095131,0.11448,0.0091423,0.00057566,0.00066404
-1.1933,1.0706,0.0095749,0.11468,0.0092065,0.00057459,0.00066279
-1.1917,1.0706,0.0096368,0.11487,0.0092707,0.00057353,0.00066158
-1.1901,1.0705,0.0096987,0.11507,0.0093348,0.00057246,0.00066041
-1.1885,1.0704,0.0097614,0.11527,0.0094001,0.00057006,0.00065913
-1.1869,1.0703,0.0098281,0.11547,0.0094697,0.00056967,0.00065736
-1.1853,1.0703,0.0098947,0.11568,0.0095392,0.00056932,0.00065541
-1.1837,1.0702,0.0099613,0.11588,0.0096089,0.00056898,0.00065338
-1.1821,1.0701,0.010028,0.11608,0.0096786,0.00056842,0.00065163
-1.1805,1.07,0.010095,0.11629,0.0097483,0.00056786,0.00064982
-1.1789,1.0699,0.010162,0.11649,0.0098179,0.00056732,0.00064797
-1.1773,1.0699,0.010229,0.11669,0.0098873,0.00056678,0.00064607
-1.1757,1.0698,0.010296,0.11689,0.0099567,0.00056624,0.00064411
-1.1741,1.0697,0.010363,0.1171,0.010026,0.00056571,0.00064209
-1.1725,1.0696,0.010431,0.1173,0.010095,0.00056494,0.00064025
-1.1709,1.0695,0.010504,0.11751,0.010168,0.00056062,0.00064033
-1.1693,1.0695,0.010579,0.11772,0.010243,0.00056093,0.0006615
-1.1677,1.0694,0.010653,0.11793,0.010317,0.000557,0.00065575
-1.1661,1.0693,0.010727,0.11814,0.01039,0.0005532,0.00065016
-1.1645,1.0692,0.010801,0.11835,0.010463,0.00054955,0.0006447
-1.1629,1.0691,0.010875,0.11856,0.010536,0.00054602,0.0006394
-1.1613,1.069,0.010949,0.11877,0.010608,0.00054255,0.00063509
-1.1597,1.0689,0.011024,0.11897,0.010679,0.00053892,0.00063401
-1.1581,1.0688,0.011097,0.11918,0.010751,0.00053548,0.00063258
-1.1565,1.0687,0.011179,0.11939,0.010828,0.00052962,0.00063688
-1.1549,1.0686,0.011262,0.1196,0.010905,0.00052358,0.00064182
-1.1533,1.0685,0.011345,0.11982,0.010981,0.00051753,0.00064699
-1.1517,1.0684,0.011427,0.12003,0.011058,0.00049876,0.00065418
-1.1501,1.0683,0.011509,0.12025,0.011135,0.00049201,0.00066227
-1.1485,1.0682,0.011591,0.12046,0.011211,0.00048531,0.00067044
-1.1469,1.0681,0.011673,0.12068,0.011288,0.00047866,0.00067869
-1.1453,1.068,0.011754,0.1209,0.011364,0.00047207,0.00068702
-1.1437,1.0679,0.011837,0.12111,0.01144,0.00046558,0.00069622
-1.1421,1.0678,0.011929,0.12133,0.011521,0.00045982,0.00071445
-1.1405,1.0677,0.012021,0.12155,0.011601,0.00045408,0.00073216
-1.1389,1.0676,0.012113,0.12177,0.011682,0.00044837,0.00074933
-1.1373,1.0675,0.012204,0.12199,0.011762,0.00044279,0.00076601
-1.1357,1.0674,0.012297,0.12221,0.011843,0.00043822,0.00078288
-1.1341,1.0673,0.012389,0.12243,0.011923,0.00043376,0.00079985
-1.1325,1.0671,0.012482,0.12266,0.012004,0.00042939,0.00081693
-1.1309,1.067,0.012574,0.12288,0.012084,0.00042511,0.0008341
-1.1293,1.0669,0.01267,0.1231,0.012165,0.00042189,0.00085168
-1.1277,1.0668,0.012771,0.12333,0.012248,0.00042295,0.0008657
-1.1261,1.0667,0.012874,0.12355,0.012333,0.00042137,0.00088197
-1.1244,1.0665,0.012974,0.12378,0.012419,0.00041107,0.00086984
-1.1228,1.0664,0.013075,0.12401,0.012501,0.00040966,0.00088611
-1.1212,1.0663,0.013177,0.12423,0.012583,0.0004098,0.00090929
-1.1196,1.0662,0.013279,0.12446,0.012664,0.00040903,0.00093348
-1.118,1.066,0.01338,0.12468,0.012745,0.00040618,0.0009558
-1.1164,1.0659,0.013492,0.12491,0.012831,0.00041509,0.00097034
-1.1148,1.0658,0.013603,0.12514,0.012917,0.00042399,0.00098488
-1.1132,1.0656,0.013714,0.12537,0.013003,0.00043287,0.00099942
-1.1116,1.0655,0.013826,0.1256,0.013089,0.00044173,0.001014
-1.11,1.0654,0.013937,0.12583,0.013175,0.00045057,0.0010285
-1.1084,1.0659,0.014057,0.12614,0.01327,0.00046873,0.0010428
-1.1068,1.0658,0.014169,0.12637,0.013355,0.00047649,0.0010565
-1.1052,1.0656,0.014286,0.1266,0.013443,0.00048806,0.0010674
-1.1036,1.0648,0.014396,0.12675,0.013523,0.00048591,0.0010726
-1.102,1.0647,0.014514,0.12699,0.013613,0.00049778,0.0010836
-1.1004,1.0646,0.014632,0.12722,0.013702,0.00050961,0.0010947
-1.0988,1.0644,0.014751,0.12745,0.013791,0.00052138,0.001106
-1.0972,1.0643,0.014869,0.12769,0.01388,0.00053311,0.0011173
-1.0956,1.0642,0.014987,0.12792,0.013969,0.00054479,0.0011287
-1.094,1.064,0.015114,0.12816,0.014063,0.00053951,0.0011257
-1.0924,1.0639,0.015241,0.1284,0.014158,0.00055291,0.0011241
-1.0908,1.0637,0.015367,0.12864,0.014253,0.00056643,0.0011223
-1.0892,1.0636,0.015494,0.12888,0.014347,0.00058,0.0011202
-1.0876,1.0634,0.01562,0.12912,0.014442,0.00059341,0.0011175
-1.086,1.0633,0.015747,0.12936,0.014537,0.00060658,0.0011142
-1.0844,1.0632,0.015869,0.12959,0.014626,0.00061955,0.0011065
-1.0828,1.063,0.015997,0.12983,0.014724,0.00062696,0.001106
-1.0812,1.0629,0.016127,0.13007,0.014822,0.00063176,0.0011032
-1.0796,1.0627,0.016257,0.1303,0.01492,0.00063655,0.0011002
-1.078,1.0626,0.016386,0.13054,0.015018,0.00064131,0.0010972
-1.0764,1.0624,0.016516,0.13078,0.015116,0.00064605,0.001094
-1.0748,1.0623,0.016649,0.13102,0.015216,0.00064973,0.0010868
-1.0732,1.0621,0.016785,0.13126,0.015322,0.00065192,0.0010741
-1.0716,1.062,0.016922,0.13151,0.015427,0.00065416,0.0010614
-1.07,1.0618,0.017059,0.13175,0.015532,0.00065646,0.0010487
-1.0684,1.0617,0.017195,0.13199,0.015636,0.0006588,0.0010361
-1.0668,1.0615,0.017331,0.13224,0.01574,0.0006601,0.0010231
-1.0652,1.0614,0.017466,0.13248,0.015844,0.00066057,0.0010099
-1.0636,1.0618,0.01762,0.1328,0.015967,0.00067109,0.00097438
-1.062,1.0617,0.017768,0.13305,0.016083,0.00066903,0.00096781
-1.0604,1.0615,0.017914,0.1333,0.016199,0.00066478,0.00095989
-1.0588,1.0614,0.018061,0.13355,0.016314,0.00066011,0.00095195
-1.0572,1.0612,0.018207,0.13379,0.016429,0.00065596,0.00094464
-1.0556,1.061,0.018354,0.13404,0.016543,0.00065231,0.00093796
-1.054,1.0609,0.018482,0.13428,0.016644,0.00066907,0.00095585
-1.0524,1.0607,0.01864,0.13453,0.01677,0.000666,0.00093982
-1.0508,1.0599,0.018787,0.1347,0.016885,0.00065375,0.00092568
-1.0492,1.0598,0.018933,0.13495,0.017002,0.00066123,0.00091692
-1.0476,1.0596,0.01908,0.1352,0.017119,0.00066882,0.0009079
-1.046,1.0595,0.019226,0.13545,0.017236,0.00067651,0.00089863
-1.0444,1.0593,0.019375,0.1357,0.017355,0.00068378,0.00088938
-1.0428,1.0591,0.019531,0.13596,0.017485,0.00068999,0.0008825
-1.0412,1.059,0.019688,0.13621,0.017616,0.00069849,0.00087831
-1.0396,1.0588,0.019849,0.13646,0.017748,0.00070897,0.00088151
-1.038,1.0586,0.020013,0.13672,0.017879,0.00071574,0.00088425
-1.0364,1.0584,0.020177,0.13697,0.018006,0.00070989,0.00088813
-1.0348,1.0583,0.020341,0.13722,0.018135,0.00071415,0.00088353
-1.0332,1.0587,0.020527,0.13757,0.018273,0.00070799,0.00078154
-1.0316,1.0585,0.020699,0.13783,0.018408,0.0007064,0.00077741
-1.03,1.0577,0.020863,0.138,0.018536,0.00069452,0.00077777
-1.0284,1.0575,0.021026,0.13827,0.018671,0.00069795,0.00078506
-1.0268,1.0574,0.021188,0.13853,0.018805,0.00070262,0.00079683
-1.0252,1.0572,0.021349,0.13879,0.018938,0.00070693,0.00080721
-1.0236,1.057,0.021525,0.13906,0.019076,0.00071129,0.00080294
-1.022,1.0568,0.02171,0.13933,0.01922,0.00071631,0.00079035
-1.0204,1.0566,0.021895,0.13959,0.019363,0.00072191,0.00077864
-1.0188,1.0564,0.022077,0.13986,0.019506,0.00072456,0.00076698
-1.0172,1.0562,0.022258,0.14013,0.019649,0.00072627,0.00075482
-1.0156,1.056,0.022439,0.14039,0.019791,0.00072771,0.00074218
-1.014,1.0558,0.022624,0.14066,0.019935,0.00072091,0.00073009
-1.0124,1.0556,0.022819,0.14094,0.020085,0.00068961,0.00072116
-1.0108,1.0554,0.023015,0.14121,0.020234,0.00065879,0.00071258
-1.0092,1.0552,0.023211,0.14149,0.020383,0.00062842,0.00070432
-1.0076,1.055,0.023406,0.14176,0.020532,0.00059849,0.0006964
-1.006,1.0547,0.023601,0.14203,0.020681,0.00056902,0.00068883
-1.0044,1.0545,0.023797,0.14231,0.020831,0.00054014,0.00068156
-1.0028,1.0543,0.024008,0.14258,0.020987,0.00053855,0.00068403
-1.0012,1.0541,0.024219,0.14287,0.021145,0.00054288,0.00068465
-0.9996,1.0538,0.024431,0.14315,0.021303,0.00054677,0.00068488
-0.998,1.0536,0.024642,0.14343,0.021461,0.00055028,0.0006847
-0.9964,1.0534,0.024853,0.14371,0.02162,0.00055336,0.00068411
-0.9948,1.0532,0.025063,0.14399,0.021778,0.000556,0.0006831
-0.9932,1.0529,0.025273,0.14427,0.021937,0.00055827,0.00068169
-0.9916,1.0527,0.025487,0.14455,0.022096,0.00056194,0.00068392
-0.99,1.0524,0.025708,0.14484,0.022255,0.00056928,0.0006947
-0.9884,1.0522,0.025937,0.14512,0.022415,0.00057997,0.00070772
-0.98679,1.0519,0.026168,0.14541,0.022577,0.0005904,0.0007148
-0.98519,1.0517,0.026397,0.1457,0.022739,0.00059961,0.00072131
-0.98359,1.0514,0.026623,0.14598,0.022904,0.0006107,0.00073422
-0.98199,1.0512,0.026866,0.14628,0.023066,0.00061096,0.00073696
-0.98039,1.0509,0.027101,0.14657,0.023239,0.00059483,0.00072203
-0.97879,1.0507,0.027344,0.14686,0.023413,0.00057583,0.00070292
-0.97719,1.0504,0.027588,0.14715,0.023589,0.00055598,0.00068214
-0.97559,1.0501,0.027833,0.14744,0.023764,0.00053625,0.00066113
-0.97399,1.0499,0.028077,0.14773,0.023939,0.00051666,0.00063987
-0.97239,1.0496,0.028321,0.14803,0.024115,0.00049719,0.00061837
-0.97079,1.0493,0.028565,0.14832,0.02429,0.0004787,0.00060136
-0.96919,1.0491,0.028823,0.14862,0.024475,0.0004676,0.00060417
-0.96759,1.0488,0.02908,0.14891,0.024658,0.0004575,0.0006065
-0.96599,1.0485,0.02933,0.14922,0.024841,0.00045989,0.00061795
-0.96439,1.0482,0.029587,0.14951,0.025022,0.00045033,0.00061767
-0.96279,1.048,0.029843,0.14981,0.025203,0.00044052,0.00061667
-0.96118,1.0477,0.030101,0.15011,0.025387,0.00042945,0.00061373
-0.95958,1.0474,0.030365,0.15041,0.025577,0.00041481,0.00060613
-0.95798,1.0471,0.030629,0.15072,0.025767,0.00040036,0.00059864
-0.95638,1.0468,0.030893,0.15102,0.025957,0.00038611,0.00059126
-0.95478,1.0465,0.031156,0.15132,0.026146,0.00037205,0.000584
-0.95318,1.0462,0.031418,0.15163,0.026336,0.00030867,0.00058312
-0.95158,1.0459,0.03168,0.15194,0.026526,0.00029938,0.00056952
-0.94998,1.0456,0.031953,0.15224,0.026724,0.00029446,0.00057156
-0.94838,1.0453,0.032227,0.15255,0.026923,0.00028999,0.00057509
-0.94678,1.045,0.032501,0.15286,0.027122,0.00028554,0.00057829
-0.94518,1.0447,0.032775,0.15317,0.027321,0.00028111,0.00058116
-0.94358,1.0444,0.033049,0.15348,0.02752,0.00027669,0.0005837
-0.94198,1.0447,0.033345,0.15388,0.027736,0.0002804,0.00058512
-0.94038,1.0444,0.03362,0.1542,0.02794,0.00026854,0.0005905
-0.93878,1.0441,0.033895,0.15451,0.028145,0.00025675,0.00059632
-0.93717,1.0432,0.03415,0.15473,0.028335,0.00023445,0.00059867
-0.93557,1.0429,0.034443,0.15505,0.028544,0.00021093,0.0005931
-0.93397,1.0426,0.034731,0.15536,0.028755,0.00019077,0.00058584
-0.93237,1.0422,0.035027,0.15569,0.028973,0.00017524,0.00057182
-0.93077,1.0419,0.035314,0.15601,0.029187,0.00016422,0.00056073
-0.92917,1.0416,0.035601,0.15632,0.0294,0.00015431,0.00055369
-0.92757,1.0412,0.035889,0.15664,0.029611,0.00014455,0.00054727
-0.92597,1.0409,0.036181,0.15696,0.029825,0.00013334,0.00053809
-0.92437,1.0406,0.036483,0.15728,0.030048,0.00011808,0.00052021
-0.92277,1.0402,0.036782,0.15761,0.03027,8.749e-05,0.00048551
-0.92117,1.0399,0.037088,0.15794,0.030496,7.6993e-05,0.00046656
-0.91957,1.0395,0.037393,0.15826,0.030722,6.6474e-05,0.00044741
-0.91797,1.0392,0.037698,0.15859,0.030948,5.5932e-05,0.00042807
-0.91637,1.0388,0.038003,0.15892,0.031173,4.5369e-05,0.00040854
-0.91477,1.0385,0.038307,0.15925,0.031399,3.4784e-05,0.00038882
-0.91317,1.0381,0.038624,0.15958,0.031637,2.2828e-05,0.0003585
-0.91156,1.0377,0.038944,0.15991,0.031877,1.2307e-05,0.0003237
-0.90996,1.0373,0.039274,0.16024,0.032115,6.7738e-06,0.00028906
-0.90836,1.0369,0.039616,0.16058,0.032349,7.8936e-06,0.00025462
-0.90676,1.0366,0.03995,0.16091,0.032584,1.4478e-06,0.00022208
-0.90516,1.0368,0.040312,0.16135,0.032841,-8.836e-06,0.00020931
-0.90356,1.0364,0.040638,0.16169,0.033086,-1.5931e-05,0.00018306
-0.90196,1.0354,0.040925,0.16192,0.033316,-8.9915e-05,0.0001416
-0.90036,1.035,0.041267,0.16226,0.033576,-0.00011489,0.00011694
-0.89876,1.0346,0.041608,0.1626,0.033836,-0.00014024,9.1976e-05
-0.89716,1.0342,0.041949,0.16294,0.034096,-0.00016596,6.6667e-05
-0.89556,1.0338,0.042289,0.16327,0.034355,-0.00019205,4.1062e-05
-0.89396,1.0334,0.042629,0.16361,0.034614,-0.00021853,1.5107e-05
-0.89236,1.033,0.042969,0.16395,0.034872,-0.00024537,-1.1149e-05
