x,u
0.8108108108108109,-0.07758625781249995
0.8158158158158159,-0.07917330468750007
0.8208208208208209,-0.08119440624999998
0.8258258258258259,-0.08193039062499995
0.8308308308308309,-0.084751859375
0.8358358358358359,-0.08523154687500001
0.8408408408408409,-0.08728499218750002
0.8458458458458459,-0.08895882812500006
0.8508508508508509,-0.09064371875
0.8558558558558559,-0.09299732031249999
0.8608608608608609,-0.09335555468750002
0.8658658658658659,-0.09578446875000002
0.8708708708708709,-0.09755624218749999
0.8758758758758759,-0.0993670000000001
0.8808808808808809,-0.1015337734375
0.8858858858858859,-0.10278149999999994
0.8908908908908909,-0.10502455468750002
0.8958958958958959,-0.106943390625
0.9009009009009009,-0.10888832812499998
0.9059059059059059,-0.11083642968749999
0.9109109109109109,-0.11279884375
0.9159159159159159,-0.11509608593749998
0.9209209209209209,-0.11683705468749996
0.9259259259259259,-0.1186584375
0.9309309309309309,-0.12079871875
0.9359359359359359,-0.1228450234375
0.9409409409409409,-0.12491979687500002
0.9459459459459459,-0.12703824999999994
0.950950950950951,-0.12918667968750003
0.955955955955956,-0.1313683203125
0.960960960960961,-0.13357460937500001
0.965965965965966,-0.13592053906250007
0.970970970970971,-0.13838385156250002
0.975975975975976,-0.13918757812500004
0.980980980980981,-0.142716265625
0.985985985985986,-0.1450977812499999
0.990990990990991,-0.14752705468750005
0.995995995995996,-0.14999266406250006
1.001001001001001,-0.15248086718750004
1.006006006006006,-0.15499616406250002
1.011011011011011,-0.15751244531249992
1.016016016016016,-0.16003085156250008
1.021021021021021,-0.1625543593749999
1.026026026026026,-0.16508579687500008
1.031031031031031,-0.16761234375000003
1.0360360360360361,-0.17043757812500002
1.0410410410410411,-0.173017578125
1.0460460460460461,-0.1745965625
1.0510510510510511,-0.17758914062500017
1.0560560560560561,-0.18008124999999997
1.0610610610610611,-0.18259617187500002
1.0660660660660661,-0.18513859375
1.0710710710710711,-0.18770539062500008
1.0760760760760761,-0.19029250000000006
1.0810810810810811,-0.19381078125
1.0860860860860861,-0.19592484374999994
1.0910910910910911,-0.19727382812499997
1.0960960960960962,-0.20110546874999993
1.1011011011011012,-0.20352007812499986
1.1061061061061062,-0.2055786718749999
1.1111111111111112,-0.20858210937500005
1.1161161161161162,-0.2112124218749999
1.1211211211211212,-0.213816640625
1.1261261261261262,-0.216801875
1.1311311311311312,-0.21925874999999995
1.1361361361361362,-0.22095031250000005
1.1411411411411412,-0.22395289062499993
1.1461461461461462,-0.22642304687499995
1.1511511511511512,-0.22886054687499993
1.1561561561561562,-0.23127718749999995
1.1611611611611612,-0.23365195312499995
1.1661661661661662,-0.2359809375
1.1711711711711712,-0.23827476562500008
1.1761761761761762,-0.2419396875
1.1811811811811812,-0.24260499999999993
1.1861861861861862,-0.2440407812500001
1.1911911911911912,-0.24775187499999993
1.1961961961961962,-0.24845328125000005
1.2012012012012012,-0.25024359375000005
1.2062062062062062,-0.25300226562499994
1.2112112112112112,-0.2549636718750001
1.2162162162162162,-0.25689125
1.2212212212212212,-0.25878882812500004
1.2262262262262262,-0.26063523437499986
1.2312312312312312,-0.26244257812500005
1.2362362362362362,-0.26421429687500003
1.2412412412412412,-0.265934296875
1.2462462462462462,-0.2676246875000001
1.2512512512512513,-0.26929390625000005
1.2562562562562563,-0.270932421875
1.2612612612612613,-0.27250273437499994
1.2662662662662663,-0.2740053906249998
1.2712712712712713,-0.275443515625
1.2762762762762763,-0.27681726562500003
1.2812812812812813,-0.2781290625000001
1.2862862862862863,-0.27937210937499996
1.2912912912912913,-0.280641328125
1.2962962962962963,-0.282189140625
1.3013013013013013,-0.2819916406250001
1.3063063063063063,-0.28281257812500016
1.3113113113113113,-0.28428203124999984
1.3163163163163163,-0.28456783999999985
1.3213213213213213,-0.284751171875
1.3263263263263263,-0.28527625
1.3313313313313313,-0.2856112499999999
1.3363363363363363,-0.28565398437499995
1.3413413413413413,-0.28557609375000004
1.3463463463463463,-0.28538664062500013
1.3513513513513513,-0.28486703125000007
1.3563563563563563,-0.284841953125
1.3613613613613613,-0.28440187499999997
1.3663663663663663,-0.2836372656249999
1.3713713713713713,-0.28290890625
1.3763763763763763,-0.2820740625
1.3813813813813813,-0.28113867187500013
1.3863863863863863,-0.28011671875000005
1.3913913913913913,-0.279038359375
1.3963963963963963,-0.27789656250000017
1.4014014014014013,-0.2766927343749999
1.4064064064064064,-0.27515273437500004
1.4114114114114114,-0.273684296875
1.4164164164164164,-0.272730859375
1.4214214214214214,-0.2716317187499999
1.4264264264264264,-0.2689896093749999
1.4314314314314314,-0.26697773437499994
1.4364364364364364,-0.26659992187500003
1.4414414414414414,-0.26607367187500003
1.4464464464464464,-0.26239390625000003
1.4514514514514514,-0.25983749999999994
1.4564564564564564,-0.26024905172413804
1.4614614614614614,-0.2589934374999999
1.4664664664664664,-0.25548906250000014
1.4714714714714714,-0.25332499999999997
1.4764764764764764,-0.251065859375
1.4814814814814814,-0.248718828125
1.4864864864864864,-0.24627601562499996
1.4914914914914914,-0.24295460937500007
1.4964964964964964,-0.24059937500000003
1.5015015015015014,-0.2392293749999999
1.5065065065065064,-0.23593718750000006
1.5115115115115114,-0.23197687499999994
1.5165165165165164,-0.228968046875
1.5215215215215214,-0.22669390625000008
1.5265265265265264,-0.2239631249999999
1.5315315315315314,-0.21954406249999997
1.5365365365365364,-0.21579828125000003
1.5415415415415414,-0.2129946874999999
1.5465465465465464,-0.210710703125
1.5515515515515514,-0.20632914062500002
1.5565565565565564,-0.2026779687500001
1.5615615615615615,-0.19900914062500005
1.5665665665665665,-0.19528359374999996
1.5715715715715715,-0.1915033593749999
1.5765765765765765,-0.18720695312500005
1.5815815815815815,-0.18304781249999996
1.5865865865865865,-0.180307890625
1.5915915915915915,-0.17651062499999998
1.5965965965965965,-0.17187148437499994
1.6016016016016015,-0.16767679687499995
1.6066066066066067,-0.1635415625
1.6116116116116117,-0.159354453125
1.6166166166166167,-0.15511023437500004
1.6216216216216217,-0.14931545312499994
1.6266266266266267,-0.14236089062499993
1.6316316316316317,-0.14094065625
1.6366366366366367,-0.14143388281250005
1.6416416416416417,-0.13542035937499997
1.6466466466466467,-0.12837797656250002
1.6516516516516517,-0.12379311718750002
1.6566566566566567,-0.11919262499999998
1.6616616616616617,-0.11457364843750001
1.6666666666666667,-0.10993332812500001
1.6716716716716717,-0.10165117968750002
1.6766766766766767,-0.0980561484375
1.6816816816816818,-0.09748141406250002
1.6866866866866868,-0.09567955468750003
1.6916916916916918,-0.08769186718750002
1.6966966966966968,-0.081688515625
1.7017017017017018,-0.07692473437500005
1.7067067067067068,-0.07214221874999999
1.7117117117117118,-0.0673398203125
1.7167167167167168,-0.06251628906250002
1.7217217217217218,-0.05350466406249999
1.7267267267267268,-0.04935343984374997
1.7317317317317318,-0.04849292343749999
1.7367367367367368,-0.047890907812499994
1.7417417417417418,-0.039748121718750015
1.7467467467467468,-0.03148071546874998
1.7517517517517518,-0.02624940203125
1.7567567567567568,-0.02262886890625
1.7617617617617618,-0.02074289828124999
1.7667667667667668,-0.014836787828125001
1.7717717717717718,-0.008893141953124996
1.7767767767767768,-0.004033919531249999
1.7817817817817818,0.0008371554687500011
1.7867867867867868,0.005720074453125002
1.7917917917917918,0.010614971640625
1.7967967967967968,0.016346587890625
1.8018018018018018,0.022358964140625017
1.8068068068068068,0.024966360390625
1.8118118118118118,0.028461934921875005
1.8168168168168168,0.033379946249999994
1.8218218218218218,0.040015044679687486
1.8268268268268268,0.04775855093749998
1.8318318318318318,0.050405282421874996
1.8368368368368369,0.05240485781249996
1.8418418418418419,0.05642351718750001
1.8468468468468469,0.06287804687499997
1.8518518518518519,0.07160839843749997
1.8568568568568569,0.07788921875000002
1.8618618618618619,0.0781930703125
1.8668668668668669,0.08092519531249995
1.8718718718718719,0.08603828125000003
1.8768768768768769,0.09410663281249998
1.8818818818818819,0.10157340625000001
1.8868868868868869,0.10442299999999996
1.8918918918918919,0.10651327343749996
1.896896896896897,0.11031524999999995
1.901901901901902,0.11613887499999997
1.906906906906907,0.12516301562499996
1.911911911911912,0.13267521875000005
1.916916916916917,0.13545709375
1.921921921921922,0.13604714062500003
1.926926926926927,0.13626310937500005
1.931931931931932,0.1438472812499999
1.936936936936937,0.1505206406250001
1.941941941941942,0.15498601562500008
1.946946946946947,0.15940265625000008
1.951951951951952,0.16377414062499995
1.956956956956957,0.168102734375
1.961961961961962,0.172392578125
1.966966966966967,0.17664726562499997
1.971971971971972,0.18088429687499993
1.976976976976977,0.18510312499999998
1.981981981981982,0.18930273437499998
1.986986986986987,0.19348304687499998
1.991991991991992,0.1976432031249999
1.996996996996997,0.20554992187500007
2.002002002002002,0.21065500000000006
2.007007007007007,0.2104049999999999
2.012012012012012,0.21092062499999997
2.017017017017017,0.21357273437500007
2.022022022022022,0.22099804687500002
2.027027027027027,0.22604015624999996
2.032032032032032,0.22998945312499994
2.037037037037037,0.2339090625
2.042042042042042,0.2378003125
2.047047047047047,0.2416638281250001
2.052052052052052,0.2455016406250001
2.057057057057057,0.25101640625000005
2.062062062062062,0.2557861718750001
2.067067067067067,0.25899453125
2.0720720720720722,0.26083164062499986
2.0770770770770772,0.26159773437500006
2.0820820820820822,0.2663591406250001
2.0870870870870872,0.27168367187500003
2.0920920920920922,0.27536562499999995
2.0970970970970972,0.27903320312499996
2.1021021021021022,0.2826860937499999
2.1071071071071072,0.28632242187499996
2.1121121121121122,0.28994179687499994
2.1171171171171173,0.29353765625000017
2.1221221221221223,0.2995794531249999
2.1271271271271273,0.30365468749999996
2.1321321321321323,0.30314414062500006
2.1371371371371373,0.3049421875000001
2.1421421421421423,0.3081140625000001
2.1471471471471473,0.31301101562500006
2.1521521521521523,0.31797015625000025
2.1571571571571573,0.3213647656249999
2.1621621621621623,0.3247315624999999
2.1671671671671673,0.32807273437500006
2.1721721721721723,0.33138929687499996
2.1771771771771773,0.3346827343750002
2.1821821821821823,0.33795421874999987
2.1871871871871873,0.34120374999999986
2.1921921921921923,0.3444461718750001
2.1971971971971973,0.347681640625
2.2022022022022023,0.35090851562500003
2.2072072072072073,0.3541263281249999
2.2122122122122123,0.3573339062499999
2.2172172172172173,0.3607330468749999
2.2222222222222223,0.36493546875
2.2272272272272273,0.3683257031249999
2.2322322322322323,0.3696938281249999
2.2372372372372373,0.3720577343749999
2.2422422422422423,0.37501992187500005
2.2472472472472473,0.37867773437499974
2.2522522522522523,0.383878671875
2.2572572572572573,0.38963398437499985
2.2622622622622623,0.393110546875
2.2672672672672673,0.392203984375
2.2722722722722724,0.3924830468749999
2.2772772772772774,0.3938657812500002
2.2822822822822824,0.39843976562499994
2.2872872872872874,0.4052117187499999
2.2922922922922924,0.41058320312499985
2.2972972972972974,0.41386734375000006
2.3023023023023024,0.4113347899159663
2.3073073073073074,0.41253911999999987
2.3123123123123124,0.4143696093749999
2.3173173173173174,0.41837812499999993
2.3223223223223224,0.42449898437499967
2.3273273273273274,0.42967492187499995
2.3323323323323324,0.43292968750000027
2.3373373373373374,0.4346649218750003
2.3423423423423424,0.43497281250000036
2.3473473473473474,0.43325921875000006
2.3523523523523524,0.43656507812499995
2.3573573573573574,0.44180421875
2.3623623623623624,0.4447046093749997
2.3673673673673674,0.44721875000000016
2.3723723723723724,0.449713671875
2.3773773773773774,0.4521867187500001
2.3823823823823824,0.45463617187500005
2.3873873873873874,0.45705929687500046
2.3923923923923924,0.4594545312500001
2.3973973973973974,0.4618200781249999
2.4024024024024024,0.46416296874999996
2.4074074074074074,0.4664836718750002
2.4124124124124124,0.46878203125000023
2.4174174174174174,0.4710579687500001
2.4224224224224224,0.4733095312500001
2.4274274274274275,0.475537109375
2.4324324324324325,0.47774023437500013
2.4374374374374375,0.4799219531249998
2.4424424424424425,0.4820954687500001
2.4474474474474475,0.4842600000000001
2.4524524524524525,0.4864135937500003
2.4574574574574575,0.4885571093750002
2.4624624624624625,0.49068953125000037
2.4674674674674675,0.49281117187500006
2.4724724724724725,0.49490687500000013
2.4774774774774775,0.4969592968749999
2.4824824824824825,0.49899695312500025
2.4874874874874875,0.5010167968750002
2.4924924924924925,0.5030204687499997
2.4974974974974975,0.5050086718750002
2.5025025025025025,0.5069803125000002
2.5075075075075075,0.5089358593750002
2.5125125125125125,0.5108577343749999
2.5175175175175175,0.5127607031249999
2.5225225225225225,0.51466109375
2.5275275275275275,0.5165560937500001
2.5325325325325325,0.5184428906249998
2.5375375375375375,0.5203178125
2.5425425425425425,0.5221798437499998
2.5475475475475475,0.5240249999999999
2.5525525525525525,0.527175390625
2.5575575575575575,0.5301965625
2.5625625625625625,0.5321307031249999
2.5675675675675675,0.5332233593749998
2.5725725725725725,0.5333673437499996
2.5775775775775776,0.5318727343750003
2.5825825825825826,0.5338557812499998
2.5875875875875876,0.5369349999999999
2.5925925925925926,0.539765078125
2.5975975975975976,0.5414149218749998
2.6026026026026026,0.5430465624999998
2.6076076076076076,0.5446576562500002
2.6126126126126126,0.5462483593749999
2.6176176176176176,0.5478178906249997
2.6226226226226226,0.5493648437500003
2.6276276276276276,0.5508887499999997
2.6326326326326326,0.55239359375
2.6376376376376376,0.553884609375
2.6426426426426426,0.5553499218750001
2.6476476476476476,0.55679078125
2.6526526526526526,0.5582116406249998
2.6576576576576576,0.5596124218749999
2.6626626626626626,0.56099625
2.6676676676676676,0.5623663281249999
2.6726726726726726,0.563724453125
2.6776776776776776,0.5650548437499999
2.6826826826826826,0.566378203125
2.6876876876876876,0.5677007031250001
2.6926926926926926,0.5690234374999995
2.6976976976976976,0.5703483593750001
2.7027027027027026,0.571676640625
2.7077077077077076,0.5730100781250002
2.7127127127127126,0.5743510937499997
2.7177177177177176,0.5756907812499998
2.7227227227227226,0.5770225
2.7277277277277276,0.5783639062499999
2.7327327327327327,0.5797121093750001
2.7377377377377377,0.5810634375
2.7427427427427427,0.5824149218749998
2.7477477477477477,0.5837618749999999
2.7527527527527527,0.5851021874999998
2.7577577577577577,0.5864315625000001
2.7627627627627627,0.5883568749999999
2.7677677677677677,0.59023703125
2.7727727727727727,0.5916464062500002
2.7777777777777777,0.5926709375000001
2.7827827827827827,0.5933371874999996
2.7877877877877877,0.593663359375
2.7927927927927927,0.5937889062499998
2.7977977977977977,0.5953088281249999
2.8028028028028027,0.5973142968749998
2.8078078078078077,0.59986203125
2.8128128128128127,0.6018392187500001
2.8178178178178177,0.6031750781249997
2.8228228228228227,0.6034563281250003
2.8278278278278277,0.6036747656250002
2.8328328328328327,0.6037618750000001
2.8378378378378377,0.6037316406250002
2.8428428428428427,0.6052900000000002
2.8478478478478477,0.6075290624999998
2.8528528528528527,0.6096713281250001
2.8578578578578577,0.6112026562500003
2.8628628628628627,0.6123736718749998
2.8678678678678677,0.6132506249999998
2.8728728728728727,0.6138815624999999
2.8778778778778777,0.6142827343750001
2.8828828828828827,0.6142853906249998
2.8878878878878878,0.6155110156249999
2.8928928928928928,0.6171054687500003
2.8978978978978978,0.6185941406250001
2.9029029029029028,0.6196450000000001
2.9079079079079078,0.6206924218749997
2.9129129129129128,0.6217328124999997
2.9179179179179178,0.6227668750000002
2.9229229229229228,0.6237900000000003
2.9279279279279278,0.62480234375
2.932932932932933,0.625802890625
2.937937937937938,0.6267882031249999
2.942942942942943,0.6278714062499999
2.947947947947948,0.6296121875000003
2.952952952952953,0.6309421875000002
2.957957957957958,0.6319232812500002
2.962962962962963,0.6326207812500002
2.967967967967968,0.6330404687500002
2.972972972972973,0.6332240625
2.977977977977978,0.6332168750000001
2.982982982982983,0.6344228124999997
2.987987987987988,0.6360171093750001
2.992992992992993,0.6373977343749998
2.997997997997998,0.638354375
3.003003003003003,0.6393090625
3.008008008008008,0.6402611718749999
3.013013013013013,0.641211640625
3.018018018018018,0.6421609375
3.023023023023023,0.6431083593750002
3.028028028028028,0.6440553124999999
3.033033033033033,0.6450014062500001
3.038038038038038,0.6459490625000002
3.043043043043043,0.6474812500000002
3.048048048048048,0.6488168749999996
3.053053053053053,0.6498426562499999
3.058058058058058,0.65060125
3.063063063063063,0.6511653906250002
3.068068068068068,0.6514425781249998
3.073073073073073,0.65104734375
3.078078078078078,0.651938046875
3.083083083083083,0.653110703125
3.088088088088088,0.6546121093749998
3.093093093093093,0.6554721874999999
3.098098098098098,0.6562397656249997
3.103103103103103,0.6569995312500002
3.108108108108108,0.6577516406249997
3.113113113113113,0.6584946874999998
3.118118118118118,0.6592292187500003
3.123123123123123,0.6599544531249999
3.128128128128128,0.6606695312499998
3.133133133133133,0.6613743750000002
3.138138138138138,0.6620685937499998
3.143143143143143,0.66274171875
3.148148148148148,0.663409140625
3.153153153153153,0.664071953125
3.158158158158158,0.6647306250000004
3.163163163163163,0.6653875781249998
3.168168168168168,0.6660396875
3.173173173173173,0.666689609375
3.178178178178178,0.667337109375
3.183183183183183,0.6679814062499996
3.188188188188188,0.668623515625
3.193193193193193,0.6694365625000002
3.198198198198198,0.6702859375
3.203203203203203,0.6709849218749998
3.2082082082082084,0.6712837499999998
3.2132132132132134,0.67153125
3.2182182182182184,0.6717997656249993
3.2232232232232234,0.6722010937500001
3.2282282282282284,0.6726784374999997
3.2332332332332334,0.6732582812499999
3.2382382382382384,0.67395984375
3.2432432432432434,0.6748033593749999
3.2482482482482484,0.6755676562499997
3.2532532532532534,0.676212890625
3.2582582582582584,0.676753984375
3.2632632632632634,0.6768392968750002
3.2682682682682684,0.67709328125
3.2732732732732734,0.6774303906249997
3.2782782782782784,0.6778484375000002
3.2832832832832834,0.6783462499999997
3.2882882882882885,0.6789455468749999
3.2932932932932935,0.6796622656250002
3.2982982982982985,0.6803749218749998
3.3033033033033035,0.6808825781250003
3.3083083083083085,0.681391015625
3.3133133133133135,0.6819012499999999
3.3183183183183185,0.682413671875
3.3233233233233235,0.6829263281249996
3.3283283283283285,0.683440546875
3.3333333333333335,0.6839563281250001
3.3383383383383385,0.6844733593750002
3.3433433433433435,0.6849914843749997
3.3483483483483485,0.6855108593749999
3.3533533533533535,0.686019140625
3.3583583583583585,0.6865172656249999
3.3633633633633635,0.6870182812500003
3.3683683683683685,0.6875225781249996
3.3733733733733735,0.688029453125
3.3783783783783785,0.6885395312500001
3.3833833833833835,0.6890507812499999
3.3883883883883885,0.6895641406250004
3.3933933933933935,0.6900799218749998
3.3983983983983985,0.6905962500000004
3.4034034034034035,0.6911139843750004
3.4084084084084085,0.691895234375
3.4134134134134135,0.6929198437499999
3.4184184184184185,0.6936964843749998
3.4234234234234235,0.6942560156250001
3.4284284284284285,0.6945780800000003
3.4334334334334335,0.6939919469026546
3.4384384384384385,0.6945170967741938
3.4434434434434436,0.6943526984126988
3.4484484484484486,0.6945304687499996
3.4534534534534536,0.6951725781250002
3.4584584584584586,0.6960451562499999
3.4634634634634636,0.6971572656249999
3.4684684684684686,0.6980654687500001
3.4734734734734736,0.6987902343749999
3.4784784784784786,0.6993535156250003
3.4834834834834836,0.6992315625000002
3.4884884884884886,0.699274140625
3.4934934934934936,0.6993805468750004
3.4984984984984986,0.6996545312499994
3.5035035035035036,0.70002625
3.5085085085085086,0.7005296093749999
3.5135135135135136,0.7011868750000001
3.5185185185185186,0.7020185937499998
3.5235235235235236,0.7026683593749998
3.5285285285285286,0.7030762499999998
3.5335335335335336,0.7034789843749998
3.5385385385385386,0.7038751562499997
3.5435435435435436,0.704266953125
3.5485485485485486,0.7046542968749996
3.5535535535535536,0.7050357812500001
3.5585585585585586,0.7054132812500001
3.5635635635635636,0.705786171875
3.5685685685685686,0.7061546875000001
3.5735735735735736,0.7065178124999999
3.5785785785785786,0.70687765625
3.5835835835835836,0.7072282812499999
3.5885885885885886,0.7075801562499997
3.5935935935935936,0.7079344531249998
3.5985985985985987,0.708291875
3.6036036036036037,0.7086508593749999
3.6086086086086087,0.7090150000000004
3.6136136136136137,0.70938109375
3.6186186186186187,0.7097503124999996
3.6236236236236237,0.7101233593749997
3.6286286286286287,0.7104998437500001
3.6336336336336337,0.7108804687499999
3.6386386386386387,0.7112649218749999
3.6436436436436437,0.711850625
3.6486486486486487,0.712380078125
3.6536536536536537,0.712835078125
3.6586586586586587,0.7132249218750001
3.6636636636636637,0.7131816406250002
3.6686686686686687,0.7134049218750002
3.6736736736736737,0.7136510937499999
3.6786786786786787,0.7139773437500002
3.6836836836836837,0.7143589062500001
3.6886886886886887,0.7148096093750002
3.6936936936936937,0.7153376562499998
3.6986986986986987,0.715953203125
3.7037037037037037,0.7164201562500001
3.7087087087087087,0.7168090625000003
3.7137137137137137,0.7171987500000002
3.7187187187187187,0.717589453125
3.7237237237237237,0.7179805468749999
3.7287287287287287,0.7183727343749997
3.7337337337337337,0.7187668749999999
3.7387387387387387,0.7191623437499999
3.7437437437437437,0.7195596093749999
3.7487487487487487,0.7199579687499998
3.7537537537537538,0.7203587499999999
3.7587587587587588,0.7207605468749999
3.7637637637637638,0.7211537500000001
3.7687687687687688,0.7215224218750002
3.7737737737737738,0.7218884375000001
3.7787787787787788,0.7222531249999996
3.7837837837837838,0.7226163281249999
3.7887887887887888,0.7229787499999999
3.793793793793794,0.7233383593749999
3.798798798798799,0.7236987499999998
3.803803803803804,0.7240571093750001
3.808808808808809,0.7244145312499999
3.813813813813814,0.7247714062500001
3.818818818818819,0.7251280468749994
3.823823823823824,0.72548453125
3.828828828828829,0.7261064843750002
3.833833833833834,0.7267278125000001
3.838838838838839,0.7272171874999998
3.843843843843844,0.72758765625
3.848848848848849,0.727338203125
3.853853853853854,0.7272871875000001
3.858858858858859,0.7273257812500005
3.863863863863864,0.7274578906249999
3.868868868868869,0.7276587499999996
3.873873873873874,0.7279531250000005
3.878878878878879,0.728355
3.883883883883884,0.72887890625
3.888888888888889,0.7295398437500004
3.893893893893894,0.7299074999999997
3.898898898898899,0.7301864062499996
3.903903903903904,0.730468515625
3.908908908908909,0.7307518750000002
3.913913913913914,0.7310371093749999
3.918918918918919,0.7313239843749998
3.923923923923924,0.7316139062500001
3.928928928928929,0.7319046093749998
3.933933933933934,0.7321979687499998
3.938938938938939,0.7324931249999996
3.943943943943944,0.7327895312499998
3.948948948948949,0.7330878124999998
3.953953953953954,0.7333869531249997
3.958958958958959,0.7336660937499999
3.963963963963964,0.7339339062500001
3.968968968968969,0.734203828125
3.973973973973974,0.7344754687500004
3.978978978978979,0.7347488281249999
3.983983983983984,0.7350264062499999
3.988988988988989,0.7353070312499996
3.993993993993994,0.7355918749999999
3.998998998998999,0.7358814062499995
4.004004004004004,0.7361757812499999
4.009009009009009,0.7364753906249994
4.014014014014014,0.7367816406250002
4.019019019019019,0.7370943749999999
4.024024024024024,0.7374006250000001
4.029029029029029,0.7376764062500001
4.034034034034034,0.7379516406250002
4.039039039039039,0.7382284375000001
4.044044044044044,0.7385059374999999
4.049049049049049,0.7387849218749998
4.054054054054054,0.7390669531250001
4.059059059059059,0.7393508593749996
4.064064064064064,0.7396389062499998
4.069069069069069,0.7399318749999998
4.074074074074074,0.7402291406249999
4.079079079079079,0.7405322656250006
4.084084084084084,0.7408409375
4.089089089089089,0.7411564843749997
4.094094094094094,0.7414636718750001
4.099099099099099,0.7417703124999999
4.104104104104104,0.7420811718749999
4.109109109109109,0.7423969531249999
4.114114114114114,0.7427178906250002
4.119119119119119,0.7430428125000006
4.124124124124124,0.7433727343750002
4.129129129129129,0.7437046875000001
4.134134134134134,0.74404125
4.1391391391391394,0.7443804687500003
4.1441441441441444,0.7447225000000004
4.1491491491491495,0.7450678125000002
4.1541541541541545,0.7454142187499999
4.1591591591591595,0.7457642187499998
4.1641641641641645,0.7461546093749997
4.1691691691691695,0.7465263281249997
4.1741741741741745,0.7468686718750004
4.1791791791791795,0.7471829687500003
4.1841841841841845,0.7473778124999998
4.1891891891891895,0.747586015625
4.1941941941941945,0.747788046875
4.1991991991991995,0.74801625
4.2042042042042045,0.7482554687499998
4.2092092092092095,0.7485018750000001
4.2142142142142145,0.74875859375
4.2192192192192195,0.7490283593750002
4.2242242242242245,0.7493120312500001
4.2292292292292295,0.7496124218750002
4.2342342342342345,0.7500635937500002
4.2392392392392395,0.7505033593750003
4.2442442442442445,0.750858828125
4.2492492492492495,0.7511387499999996
4.2542542542542545,0.7513498437499997
4.2592592592592595,0.7514994531250002
4.2642642642642645,0.7516103125000002
4.2692692692692695,0.7516172656250001
4.2742742742742745,0.7516352343749999
4.2792792792792795,0.7512342968749997
4.2842842842842845,0.7514187499999995
4.2892892892892895,0.7516675000000002
4.2942942942942945,0.7519867968749998
4.2992992992992995,0.75238609375
4.3043043043043046,0.7527751562499999
4.3093093093093096,0.75293671875
4.314314314314315,0.7530989843749994
4.31931931931932,0.753261171875
4.324324324324325,0.7534253906250001
4.32932932932933,0.7535902343749998
4.334334334334335,0.7537562500000005
4.33933933933934,0.7539227343750001
4.344344344344345,0.7540906250000002
4.34934934934935,0.7542611718749999
4.354354354354355,0.7544328125
4.35935935935936,0.7546057812500003
4.364364364364365,0.7547808593750003
4.36936936936937,0.7549578906250003
4.374374374374375,0.7551372656249997
4.37937937937938,0.75530828125
4.384384384384385,0.7554735156249998
4.38938938938939,0.7556392187499995
4.394394394394395,0.7558065624999997
4.3993993993994,0.755974609375
4.404404404404405,0.7561426562499998
4.40940940940941,0.7563114062499995
4.414414414414415,0.7564803124999995
4.41941941941942,0.7566494531250001
4.424424424424425,0.7568189062499998
4.42942942942943,0.7569881250000002
4.434434434434435,0.7571555468750002
4.43943943943944,0.7573239062500001
4.444444444444445,0.757491015625
4.44944944944945,0.7576571875000003
4.454454454454455,0.7579925781249998
