x,y
-1.9691864784546804, 1.0751258389261737
-1.9189264487369984, 1.0760639109212926
-1.8686664190193163, 1.076532946918852
-1.8184063893016345, 1.075829392922513
-1.7681463595839522, 1.077705536912751
-1.7178863298662703, 1.0751258389261737
-1.6676263001485885, 1.0772365009151912
-1.6173662704309062, 1.0762984289200723
-1.5671062407132244, 1.0760639109212926
-1.516846210995542, 1.0772365009151912
-1.4665861812778602, 1.0751258389261737
-1.4163261515601784, 1.0751258389261737
-1.366066121842496, 1.0744222849298346
-1.3158060921248143, 1.0725461409395964
-1.265546062407132, 1.071608068944478
-1.2152860326894501, 1.0687938529591205
-1.1650260029717683, 1.0669177089688824
-1.114765973254086, 1.0633999389871867
-1.0645059435364042, 1.0582405430140325
-1.0142459138187219, 1.0519085570469793
-0.96398588410104, 1.0434659090909082
-0.9137258543833577, 1.0322090451494805
-0.8634658246656759, 1.0157927852348987
-0.813205794947994, 0.9932790573520429
-0.7629457652303118, 0.9641988255033551
-0.7126857355126299, 0.9269104636973755
-0.6624257057949476, 0.8807104179377663
-0.6144502228826152, 0.829538590604026
-0.5664747399702823, 0.7733011744966438
-0.5207838038632984, 0.7174077181208043
-0.4796619613670132, 0.6620875279642053
-0.4385401188707281, 0.6070539709172253
-0.39513372956909354, 0.5511891778523488
-0.3494427934621096, 0.49263003355704615
-0.3014673105497767, 0.43278104026845554
-0.25120728083209487, 0.3772002745576568
-0.20094725111441303, 0.3298276388041481
-0.15068722139673074, 0.2930083129957284
-0.1004271916790489, 0.2679148871262962
-0.05016716196136661, 0.2519676632092738
0.00009286775631522914, 0.24375953325198285
0.05035289747399707, 0.24985700122025545
0.10061292719167936, 0.2681494051250759
0.15087295690936164, 0.29558801098230525
0.20113298662704304, 0.33381444478340416
0.25139301634472533, 0.3818906345332511
0.3016530460624076, 0.43794043624161016
0.3473439821693911, 0.49469379194630836
0.39075037147102565, 0.5506732382550332
0.4341567607726602, 0.6090604026845625
0.4752786032689449, 0.6661003914988806
0.5164004457652305, 0.7222804809843391
0.559806835066865, 0.7787185402684553
0.6077823179791975, 0.8352139261744957
0.6580423476968797, 0.8872769219035992
0.708302377414562, 0.929724679682733
0.7585624071322443, 0.9658404514948136
0.8088224368499257, 0.9939826113483821
0.859082466567608, 1.0143856772422204
0.9093424962852903, 1.0293948291641235
0.9596025260029717, 1.0411207291031106
1.009862555720654, 1.0495633770591812
1.0601225854383363, 1.0563643990237943
1.1103826151560177, 1.0615237949969485
1.1606426448737, 1.065510600976204
1.2109026745913822, 1.0676212629652215
1.2611627043090645, 1.070435478950579
1.311422734026746, 1.0725461409395964
1.3616827637444282, 1.0725461409395964
1.4119427934621105, 1.0741877669310549
1.4622028231797919, 1.0751258389261737
1.5124628528974742, 1.0751258389261737
1.5627228826151565, 1.075829392922513
1.6129829123328387, 1.077705536912751
1.6632429420505201, 1.077705536912751
1.7135029717682024, 1.077705536912751
1.7637630014858847, 1.077705536912751
1.8140230312035661, 1.0772365009151912
1.8642830609212484, 1.0751258389261737
1.9145430906389307, 1.0751258389261737
1.964803120356612, 1.0751258389261737
1.994502228826152, 1.0751258389261737
