x,y
-0.9247319158219087, 0.025712221093606047
-0.9038237359311196, 0.027284936157448758
-0.8776936239254476, 0.030424230855756074
-0.8515635119197758, 0.03356352555406317
-0.8254333999141037, 0.03670282025237048
-0.7993032879084321, 0.0398421149506778
-0.7784087423051487, 0.04454389899719802
-0.7575073795581126, 0.04768114855237937
-0.7366196510985827, 0.053947467090238455
-0.7157319226390526, 0.060213785628097316
-0.7000729434381585, 0.06647805902283066
-0.6791852149786282, 0.07274437756068952
-0.6687618021801223, 0.08057114030363544
-0.6530960058354749, 0.08527087920702969
-0.6374438437783336, 0.09309968709310157
-0.6217984988649459, 0.10249302947051242
-0.6061463368078042, 0.11032183735658418
-0.5904941747506629, 0.11815064524265606
-0.580070761952157, 0.12597740798560197
-0.5696473491536516, 0.133804170728548
-0.5592239363551461, 0.1416309334714939
-0.5488005235566402, 0.14945769621443994
-0.5383702936143813, 0.1557199244660471
-0.5227385829884996, 0.16824233582613546
-0.5123151701899937, 0.17606909856908137
-0.4966698252766055, 0.185462440946492
-0.48624641247809963, 0.19328920368943803
-0.4810653832257361, 0.20424299027193582
-0.4654268554561005, 0.21520086714068531
-0.4497883276864658, 0.2261587440094348
-0.4393785491754665, 0.23711457573505834
-0.4237332042620783, 0.2465079181124692
-0.42374002140583134, 0.24807245260380795
-0.4133234257510785, 0.2574637498380926
-0.40814921364246803, 0.2699820709119293
-0.3925106858728329, 0.28093994778067866
-0.3768585238156916, 0.28876875566675053
-0.3716638602758211, 0.2965934732665706
-0.35080340039130364, 0.3091179297697849
-0.335171689765422, 0.32164034112987316
-0.3195399791395399, 0.33416275248996163
-0.3091097491972814, 0.3404249807415688
-0.2934575871401397, 0.34825378862764067
-0.28303417434163425, 0.3560805513705866
-0.2673888294282465, 0.3654738937479973
-0.24651473525622203, 0.3748692812685339
-0.23087620748658688, 0.3858271581372834
-0.21523767971695218, 0.396785035006033
-0.1943635855449286, 0.4061804225265696
-0.16826074211426878, 0.41557785519023216
-0.15262221434463363, 0.42653573205898176
-0.13696323514373931, 0.4328000054537149
-0.121304255942845, 0.4390642788484479
-0.10042334462706837, 0.44689513187764573
-0.07430686690890242, 0.45316349555863067
-0.04818357204698387, 0.45786732474827674
-0.011589144380287575, 0.4594461752414971
0.024998466142655662, 0.46258956022605635
0.05636414455071659, 0.46416636557615065
0.0877570915337893, 0.45948503296088994
0.10869935714334433, 0.4532350755680383
0.12964843989665198, 0.44542058368384796
0.15059070550620746, 0.43917062629099635
0.1663178561446328, 0.4297895547723414
0.1872737560416935, 0.42041052839681214
0.20823647308250814, 0.40946696752994416
0.2291923729795693, 0.40008794115441493
0.23969077435935926, 0.3907048244926339
0.2606398571126669, 0.3828903326084435
0.2763806420385988, 0.3703801921071108
0.297343359079413, 0.3594366312402427
0.3130773268615914, 0.3484910252302489
0.3392687931610414, 0.33754950950650675
0.3549959437994672, 0.32816843798785156
0.3707435458691517, 0.3140937629951801
0.3864843307950836, 0.3015836224938474
0.40744704783589736, 0.2906400616269794
0.41796590064694694, 0.2765633414911819
0.4337066855728784, 0.2640532009898491
0.4546762197574461, 0.25154510563164234
0.46518143828098957, 0.24059745447852243
0.4756798396607791, 0.2312143378167415
0.4966561909890994, 0.21714170796719567
0.5176393594611732, 0.2015045436263112
0.5386225279332466, 0.18586737928542674
0.5595920621178143, 0.17335928392722
0.5753464813312519, 0.15772007444320968
0.5910940834009364, 0.1436453994505381
0.6172991839878925, 0.12957481474411836
0.6434974674310956, 0.11706876452903747
0.6644670016156633, 0.10456066917083062
0.6854365358002306, 0.09205257381262388
0.7116348192434332, 0.079546523597543
0.7378194683991302, 0.07016954236513961
0.7692396839572155, 0.059230071784523775
0.8006530823715488, 0.049855135695246355
0.8320596636421271, 0.0420447340973078
0.8686949941713427, 0.03423637764249521
0.9000811240106623, 0.031119579518573248
0.9314740709937346, 0.026438246903312423
0.9628670179768086, 0.021756914288051377
