x,Cp
0.0019815221419489,2.7823255613626783
0.0033025221215058,2.648372049853341
0.0052840442634548,2.5060464702226968
0.0079260442225685,2.3930231992780318
0.00990752201929,2.2883720667160783
0.0125495663236311,2.192093002275432
0.0145310441203527,2.1167441081380503
0.0178335662418585,2.037209320462828
0.0211360883633644,1.957674392264794
0.0250990883020349,1.873953430006107
0.0310436103826545,1.7986045358687257
0.0383091324428308,1.7106976800721974
0.046235132320172,1.647906888116775
0.0568031765018542,1.6060464069874314
0.0660502207039795,1.5851162366841662
0.0779392648652186,1.568372100441553
0.0911492646607871,1.5558138577367815
0.1036988309844183,1.551627823676128
0.1149273529832652,1.5474417896154753
0.127476874961669,1.551627823676128
0.1413474412648571,1.5474417896154753
0.1545574854056529,1.5474417896154753
0.167767529546449,1.543255755554822
0.1783355293829037,1.543255755554822
0.1908850957065349,1.5474417896154753
0.2034346176849388,1.5558138577367815
0.2153236618461778,1.568372100441553
0.2285337059869737,1.5809302026235126
0.2430647501073265,1.5558138577367815
0.2529722721266166,1.5055813084861311
0.260237794186793,1.434418588932216
0.2681638384093615,1.3674417629161404
0.2741083161447536,1.3004650774228783
0.2787318382458163,1.225116183285497
0.2833553603468789,1.1665115659135408
0.2879788824479417,1.103720914480931
0.2939234045285611,1.0451161565861624
0.2998679266091807,0.9739532965094346
0.3058124486898002,0.923720887781597
0.3110964486080276,0.8734881980081344
0.3190224484853688,0.8106975465755251
0.3262879705455452,0.7604651378476879
0.3335534926057215,0.714418622657691
0.3428005368078469,0.6683721074676936
0.3533685366443017,0.6265114858155374
0.3639366251712114,0.5972091068681533
0.3751651028248308,0.5637208343829285
0.3883751913108542,0.5386046300190093
0.4022457576140423,0.5134881446094659
0.4187582351858891,0.4883719402455471
0.4280052793880145,0.4799998721242409
0.4438573678331516,0.4632557358816282
0.4616908897297828,0.4465115996390161
0.4801849781340335,0.4297674633964028
0.5079260220499546,0.4046509779868594
0.5462351544927856,0.3627906373803284
0.5918098089957929,0.3167441221903309
0.623513897195612,0.287441743242947
0.6565389410297608,0.2539534707577222
0.6822985514941878,0.2413952280529505
0.7073975954509956,0.2079069555677251
0.7397622501584343,0.1869766447416467
0.7688243383991399,0.1660463339155691
0.7978864266398454,0.1367439549681848
0.8282694705148803,0.1158139251877314
0.8513870810201938,0.0990697889451186
0.8718626028759388,0.0781394781190405
0.8890356469554052,0.0697674099977343
0.9128137352778832,0.0530232737551221
0.9385733457423104,0.0362788564668845
0.9702774339421296,0.0111626521029657
