y,P
1.3462,0.098315
1.3489,0.097864
1.3516,0.097409
1.3542,0.09696
1.3569,0.096518
1.3596,0.096076
1.3622,0.095633
1.3649,0.095191
1.3676,0.094749
1.3702,0.09431
1.3729,0.093877
1.3756,0.093458
1.3783,0.093041
1.3809,0.092625
1.3836,0.092209
1.3863,0.091797
1.3889,0.091386
1.3916,0.090967
1.3943,0.090548
1.3969,0.090129
1.3996,0.089711
1.4023,0.089296
1.4049,0.088887
1.4076,0.088478
1.4103,0.08807
1.4129,0.087672
1.4156,0.087275
1.4183,0.086874
1.4209,0.08647
1.4236,0.086064
1.4263,0.085681
1.429,0.085265
1.4316,0.084873
1.4343,0.084483
1.437,0.084093
1.4396,0.083719
1.4423,0.08334
1.445,0.082961
1.4476,0.082582
1.4503,0.082203
1.453,0.081822
1.4556,0.081439
1.4583,0.081056
1.461,0.080674
1.4636,0.080291
1.4663,0.079914
1.469,0.079549
1.4716,0.0792
1.4743,0.078851
1.477,0.078481
1.4797,0.07811
1.4823,0.07774
1.485,0.07738
1.4877,0.077029
1.4903,0.076678
1.493,0.076328
1.4957,0.075978
1.4983,0.075773
1.501,0.075413
1.5037,0.075053
1.5063,0.074566
1.509,0.074233
1.5117,0.073901
1.5143,0.073569
1.517,0.073237
1.5197,0.072905
1.5223,0.072573
1.525,0.072242
1.5277,0.071886
1.5304,0.07154
1.533,0.071194
1.5357,0.07085
1.5384,0.070513
1.541,0.070186
1.5437,0.069867
1.5464,0.069549
1.549,0.069231
1.5517,0.068914
1.5544,0.068596
1.557,0.068279
1.5597,0.067961
1.5624,0.067662
1.565,0.06735
1.5677,0.067039
1.5704,0.066729
1.573,0.066418
1.5757,0.066108
1.5784,0.06593
1.5811,0.065621
1.5837,0.065311
1.5864,0.064983
1.5891,0.064661
1.5917,0.064363
1.5944,0.064064
1.5971,0.063765
1.5997,0.063464
1.6024,0.063167
1.6051,0.062877
1.6077,0.06259
1.6104,0.062182
1.6131,0.061901
1.6157,0.061621
1.6184,0.061341
1.6211,0.061062
1.6237,0.060782
1.6264,0.060628
1.6291,0.060338
1.6318,0.060049
1.6344,0.059652
1.6371,0.059377
1.6398,0.059102
1.6424,0.058827
1.6451,0.058552
1.6478,0.058275
1.6504,0.057998
1.6531,0.057721
1.6558,0.057444
1.6584,0.057306
1.6611,0.056932
1.6638,0.05667
1.6664,0.056408
1.6691,0.056146
1.6718,0.055884
1.6744,0.055622
1.6771,0.05536
1.6798,0.055099
1.6825,0.054837
1.6851,0.054576
1.6878,0.054322
1.6905,0.054072
1.6931,0.053821
1.6958,0.05357
1.6985,0.053321
1.7011,0.053072
1.7038,0.052828
1.7065,0.052583
1.7091,0.052338
1.7118,0.052103
1.7145,0.051829
1.7171,0.051618
1.7198,0.051376
1.7225,0.051135
1.7252,0.050893
1.7278,0.050652
1.7305,0.05041
1.7332,0.050169
1.7358,0.049928
1.7385,0.049687
1.7412,0.049446
1.7438,0.049314
1.7465,0.049094
1.7492,0.048873
1.7518,0.048652
1.7545,0.048431
1.7572,0.048209
1.7598,0.047986
1.7625,0.047762
1.7652,0.047537
1.7678,0.047189
1.7705,0.046957
1.7732,0.046727
1.7759,0.046535
1.7785,0.046321
1.7812,0.0461
1.7839,0.04588
1.7865,0.045648
1.7892,0.045438
1.7919,0.045231
1.7945,0.045024
1.7972,0.044817
1.7999,0.04461
1.8025,0.044403
1.8052,0.044196
1.8079,0.043989
1.8105,0.043783
1.8132,0.043576
1.8159,0.043369
1.8185,0.043165
1.8212,0.042966
1.8239,0.042767
1.8266,0.042568
1.8292,0.042369
1.8319,0.042171
1.8346,0.041972
1.8372,0.041774
1.8399,0.041665
1.8426,0.041477
1.8452,0.041198
1.8479,0.041005
1.8506,0.040813
1.8532,0.040621
1.8559,0.040428
1.8586,0.040236
1.8612,0.040123
1.8639,0.039924
1.8666,0.039659
1.8692,0.039474
1.8719,0.039289
1.8746,0.039105
1.8773,0.03892
1.8799,0.038736
1.8826,0.038552
1.8853,0.038378
1.8879,0.038205
1.8906,0.038031
1.8933,0.037857
1.8959,0.037684
1.8986,0.03751
1.9013,0.037337
1.9039,0.037163
1.9066,0.03699
1.9093,0.036817
1.9119,0.036638
1.9146,0.036454
1.9173,0.036278
1.9199,0.036113
1.9226,0.035948
1.9253,0.035783
1.928,0.035618
1.9306,0.035453
1.9333,0.035289
1.936,0.035126
1.9386,0.03496
1.9413,0.034795
1.944,0.034629
1.9466,0.034464
1.9493,0.034307
1.952,0.034149
1.9546,0.033987
1.9573,0.033825
1.96,0.033664
1.9626,0.033502
1.9653,0.033341
1.968,0.033179
1.9706,0.033018
1.9733,0.032856
1.976,0.032698
1.9787,0.032551
1.9813,0.032404
1.984,0.032257
1.9867,0.032112
1.9893,0.031967
1.992,0.031822
1.9947,0.031677
1.9973,0.031532
2,0.031449
