y,U,UpUp,V,VpVp,Pxx,Pyy
1.1693,1.224,0.0010291,-0.048845,0.0017033,0.00026261,0.00024023
1.1709,1.2237,0.0010257,-0.048688,0.0016961,0.00026133,0.00023852
1.1725,1.2234,0.0010223,-0.048529,0.0016883,0.00026006,0.0002367
1.1741,1.2224,0.0010185,-0.048341,0.0016798,0.00024944,0.00023553
1.1757,1.2221,0.0010162,-0.048186,0.0016728,0.00024813,0.00023401
1.1773,1.2218,0.0010137,-0.048032,0.0016658,0.00024684,0.00023247
1.1789,1.2215,0.001011,-0.047877,0.0016588,0.00024558,0.00023091
1.1805,1.2211,0.0010081,-0.047722,0.0016517,0.00024433,0.00022934
1.1821,1.2208,0.001005,-0.047568,0.0016445,0.0002431,0.00022773
1.1837,1.2205,0.0010018,-0.047413,0.0016374,0.00024188,0.00022611
1.1853,1.2202,0.00099832,-0.047259,0.0016301,0.00024069,0.00022447
1.1869,1.2199,0.00099469,-0.047104,0.0016228,0.00023952,0.00022281
1.1885,1.2196,0.00099122,-0.04695,0.0016155,0.00023834,0.00022115
1.1901,1.2193,0.00098889,-0.046796,0.0016085,0.00023712,0.00021964
1.1917,1.219,0.00098646,-0.046644,0.0016015,0.0002359,0.00021814
1.1933,1.2187,0.00098389,-0.046491,0.0015946,0.00023471,0.00021663
1.1949,1.2184,0.00098115,-0.04634,0.0015882,0.00023356,0.00021514
1.1965,1.2181,0.00097813,-0.046193,0.0015856,0.00023267,0.00021373
1.1981,1.2178,0.00097542,-0.046044,0.0015796,0.00023153,0.00021233
1.1997,1.2175,0.00097285,-0.045897,0.0015736,0.00023036,0.000211
1.2013,1.2172,0.00097026,-0.04575,0.0015676,0.00022918,0.0002097
1.2029,1.2169,0.00096767,-0.045604,0.0015616,0.00022801,0.00020843
1.2045,1.2166,0.00096507,-0.045459,0.0015557,0.00022682,0.0002072
1.2061,1.217,0.00096303,-0.045342,0.0015507,0.00023452,0.00020541
1.2077,1.216,0.00095985,-0.045163,0.0015426,0.00022454,0.00020444
1.2093,1.2157,0.0009571,-0.04501,0.0015355,0.00022345,0.00020288
1.2109,1.2154,0.00095417,-0.044858,0.0015282,0.00022238,0.00020129
1.2125,1.2151,0.00095107,-0.044705,0.0015209,0.00022133,0.00019969
1.2141,1.2148,0.00094779,-0.044553,0.0015136,0.00022029,0.00019807
1.2157,1.2146,0.00094434,-0.0444,0.0015062,0.00021927,0.00019642
1.2173,1.2143,0.00094072,-0.044248,0.0014988,0.00021828,0.00019476
1.2189,1.214,0.00093727,-0.044096,0.0014914,0.00021727,0.00019314
1.2205,1.2137,0.00093539,-0.043949,0.0014847,0.00021613,0.00019184
1.2221,1.2134,0.00093335,-0.043802,0.0014779,0.00021502,0.00019052
1.2237,1.2131,0.00093115,-0.043655,0.0014711,0.00021392,0.00018919
1.2253,1.2128,0.00092878,-0.043508,0.0014642,0.00021284,0.00018783
1.2269,1.2125,0.00092626,-0.043361,0.0014573,0.00021177,0.00018646
1.2285,1.2123,0.00092797,-0.043199,0.0014511,0.00021084,0.00018478
1.2301,1.212,0.00092471,-0.043059,0.0014454,0.00020981,0.00018359
1.2317,1.2117,0.00092128,-0.042919,0.0014397,0.00020879,0.00018239
1.2333,1.2114,0.00091769,-0.042779,0.001434,0.00020779,0.00018117
1.2349,1.2111,0.00091395,-0.042638,0.0014282,0.00020681,0.00017993
1.2365,1.2108,0.00091032,-0.042498,0.0014223,0.00020583,0.00017869
1.2381,1.2105,0.00090691,-0.042357,0.0014162,0.00020484,0.00017746
1.2397,1.2102,0.00090373,-0.042216,0.00141,0.00020384,0.00017623
1.2413,1.21,0.00090101,-0.042077,0.0014033,0.00020276,0.00017511
1.2429,1.2097,0.00089811,-0.041938,0.0013966,0.00020168,0.00017398
1.2445,1.2094,0.00089503,-0.041799,0.0013898,0.00020062,0.00017285
1.2461,1.2091,0.00089199,-0.041662,0.0013844,0.00019964,0.00017176
1.2477,1.2088,0.00088879,-0.041526,0.001379,0.00019867,0.00017066
1.2493,1.2086,0.00088543,-0.041389,0.0013735,0.00019771,0.00016953
1.2509,1.2083,0.00088191,-0.041252,0.001368,0.00019677,0.0001684
1.2525,1.208,0.00087908,-0.041114,0.0013622,0.00019582,0.00016726
1.2541,1.2077,0.00087724,-0.040975,0.0013563,0.00019484,0.00016613
1.2557,1.2074,0.00087524,-0.040835,0.0013503,0.00019387,0.00016499
1.2573,1.2072,0.00087309,-0.040695,0.0013443,0.00019292,0.00016383
1.2589,1.2069,0.0008708,-0.040556,0.0013382,0.00019198,0.00016265
1.2605,1.2066,0.00086835,-0.040416,0.0013321,0.00019106,0.00016146
1.2621,1.2063,0.00086557,-0.040282,0.0013268,0.00019012,0.00016044
1.2637,1.2061,0.00086261,-0.040149,0.0013215,0.0001892,0.00015942
1.2653,1.2058,0.00085952,-0.040015,0.0013163,0.00018829,0.00015839
1.2669,1.2055,0.00085625,-0.039882,0.001311,0.0001874,0.00015734
1.2685,1.2052,0.00085284,-0.039749,0.0013057,0.00018652,0.00015628
1.2701,1.205,0.00085025,-0.039615,0.0013001,0.0001856,0.00015526
1.2717,1.2047,0.00084818,-0.039481,0.0012945,0.00018466,0.00015426
1.2733,1.2044,0.00084596,-0.039347,0.0012888,0.00018373,0.00015325
1.2749,1.2042,0.0008436,-0.039213,0.001283,0.00018282,0.00015222
1.2765,1.2039,0.00084109,-0.039079,0.0012773,0.00018193,0.00015117
1.2781,1.2036,0.00083844,-0.038945,0.0012715,0.00018104,0.00015012
1.2797,1.2041,0.00083611,-0.038834,0.0012667,0.00018797,0.00014862
1.2813,1.2038,0.00083312,-0.038703,0.0012619,0.00018713,0.00014762
1.2829,1.2035,0.00083003,-0.038572,0.001257,0.00018629,0.0001466
1.2845,1.2033,0.00082773,-0.038444,0.0012519,0.00018534,0.00014576
1.2861,1.203,0.00082528,-0.038316,0.0012467,0.00018441,0.0001449
1.2877,1.202,0.00082228,-0.038164,0.0012408,0.00017583,0.00014443
1.2893,1.2018,0.00082,-0.038032,0.0012357,0.000175,0.00014343
1.2909,1.2015,0.00081758,-0.0379,0.0012306,0.0001742,0.00014241
1.2925,1.2012,0.00081502,-0.037768,0.0012255,0.0001734,0.00014138
1.2941,1.201,0.00081232,-0.037636,0.0012203,0.00017262,0.00014034
1.2957,1.2007,0.00080988,-0.037507,0.0012156,0.00017182,0.00013939
1.2973,1.2004,0.00080777,-0.03738,0.0012114,0.000171,0.00013855
1.2989,1.2002,0.00080552,-0.037254,0.0012072,0.0001702,0.00013769
1.3005,1.1999,0.00080313,-0.037128,0.001203,0.0001694,0.00013683
1.3021,1.1996,0.00080099,-0.036994,0.0011957,0.00016852,0.0001358
1.3037,1.1994,0.00079864,-0.036864,0.0011906,0.00016775,0.00013481
1.3053,1.1991,0.00079582,-0.036738,0.0011859,0.00016697,0.00013391
1.3069,1.1989,0.00079306,-0.036609,0.0011811,0.00016623,0.00013294
1.3085,1.1986,0.00079098,-0.036485,0.0011763,0.00016539,0.00013215
1.3101,1.1983,0.00078877,-0.036362,0.0011713,0.00016452,0.0001314
1.3117,1.1981,0.00078644,-0.036239,0.0011662,0.00016368,0.00013064
1.3133,1.1978,0.00078397,-0.036116,0.0011611,0.00016284,0.00012986
1.3149,1.1976,0.00078137,-0.035993,0.001156,0.00016202,0.00012907
1.3165,1.1973,0.00077865,-0.03587,0.0011508,0.00016121,0.00012827
1.3181,1.1971,0.00077648,-0.035744,0.0011459,0.00016043,0.00012741
1.3197,1.1968,0.00077432,-0.035618,0.0011409,0.00015967,0.00012653
1.3213,1.1966,0.00077205,-0.035492,0.0011359,0.00015892,0.00012564
1.3229,1.1963,0.00076971,-0.035366,0.0011309,0.00015818,0.00012475
1.3245,1.1961,0.00076741,-0.035241,0.0011258,0.00015744,0.00012388
1.3261,1.1958,0.00076507,-0.035119,0.0011217,0.00015672,0.00012307
1.3277,1.1955,0.00076272,-0.035002,0.0011193,0.00015604,0.00012238
1.3293,1.1953,0.00076043,-0.034882,0.0011155,0.00015532,0.00012162
1.3309,1.195,0.00075805,-0.034761,0.0011115,0.00015461,0.00012084
1.3325,1.1948,0.00075593,-0.03464,0.0011071,0.00015386,0.00012009
1.3341,1.1945,0.00075384,-0.03452,0.0011026,0.00015311,0.00011935
1.3357,1.1943,0.0007518,-0.0344,0.0010979,0.00015235,0.00011862
1.3373,1.194,0.0007498,-0.03428,0.0010932,0.00015158,0.00011789
1.3389,1.1938,0.00074772,-0.03416,0.0010884,0.00015082,0.00011717
1.3405,1.1935,0.00074553,-0.034041,0.0010835,0.00015007,0.00011643
1.3421,1.1933,0.00074322,-0.033921,0.0010787,0.00014933,0.00011569
1.3437,1.193,0.00074079,-0.033801,0.0010738,0.00014861,0.00011493
1.3453,1.1928,0.00073824,-0.033682,0.0010689,0.0001479,0.00011416
1.3469,1.1925,0.00073557,-0.033562,0.0010639,0.0001472,0.00011338
1.3485,1.1923,0.00073278,-0.033443,0.001059,0.00014651,0.00011259
1.3501,1.1921,0.00072987,-0.033323,0.001054,0.00014584,0.00011179
1.3517,1.1918,0.00072698,-0.0332,0.0010488,0.00014522,0.00011088
1.3533,1.1916,0.00072551,-0.033081,0.0010441,0.0001445,0.00011016
1.3549,1.1913,0.00072411,-0.032964,0.0010403,0.00014379,0.00010949
1.3565,1.1911,0.00072257,-0.032847,0.0010363,0.0001431,0.00010882
1.3581,1.1908,0.00072094,-0.03273,0.0010324,0.00014242,0.00010813
1.3597,1.1906,0.00071918,-0.032613,0.0010284,0.00014175,0.00010744
1.3613,1.1904,0.00071731,-0.032497,0.0010244,0.0001411,0.00010673
1.3629,1.1901,0.00071532,-0.03238,0.0010204,0.00014045,0.00010601
1.3645,1.1899,0.00071323,-0.032263,0.0010164,0.00013982,0.00010528
1.3661,1.1896,0.00071101,-0.032146,0.0010123,0.0001392,0.00010454
1.3677,1.1894,0.00070868,-0.032029,0.0010082,0.0001386,0.00010379
1.3693,1.1891,0.00070627,-0.031913,0.001004,0.00013799,0.00010304
1.3709,1.1889,0.0007039,-0.031797,0.00099986,0.00013738,0.00010232
1.3725,1.1887,0.00070158,-0.031683,0.00099561,0.00013674,0.00010163
1.3741,1.1884,0.00069934,-0.031571,0.00099129,0.00013607,0.00010102
1.3758,1.1882,0.00069704,-0.03146,0.00098691,0.00013538,0.00010046
1.3774,1.1879,0.00069464,-0.03135,0.0009825,0.00013469,9.9885e-05
1.379,1.1877,0.0006921,-0.03124,0.00097807,0.00013402,9.9305e-05
1.3806,1.1875,0.00068944,-0.03113,0.00097361,0.00013335,9.8717e-05
1.3822,1.1872,0.00068668,-0.031019,0.00096921,0.00013271,9.8119e-05
1.3838,1.187,0.00068397,-0.030909,0.00096565,0.00013212,9.7486e-05
1.3854,1.1868,0.00068161,-0.0308,0.00096202,0.0001315,9.6904e-05
1.387,1.1865,0.00067981,-0.030692,0.00095829,0.00013082,9.6405e-05
1.3886,1.1863,0.00067795,-0.030584,0.00095456,0.00013017,9.588e-05
1.3902,1.1861,0.00067622,-0.030474,0.00095086,0.00012955,9.528e-05
1.3918,1.1858,0.00067439,-0.030363,0.00094714,0.00012895,9.467e-05
1.3934,1.1856,0.00067244,-0.030252,0.00094339,0.00012836,9.405e-05
1.395,1.1853,0.00067039,-0.030142,0.00093963,0.00012778,9.3421e-05
1.3966,1.1851,0.00066822,-0.030031,0.00093583,0.00012721,9.2782e-05
1.3982,1.1849,0.00066595,-0.02992,0.00093201,0.00012666,9.2134e-05
1.3998,1.1846,0.00066356,-0.02981,0.00092817,0.00012611,9.1475e-05
1.4014,1.1844,0.00066117,-0.0297,0.00092429,0.00012556,9.083e-05
1.403,1.1842,0.00065965,-0.029592,0.00092029,0.00012493,9.0298e-05
1.4046,1.184,0.00065802,-0.029484,0.00091626,0.00012431,8.9758e-05
1.4062,1.1837,0.00065629,-0.029376,0.00091222,0.0001237,8.9209e-05
1.4078,1.1835,0.00065446,-0.029268,0.00090815,0.0001231,8.865e-05
1.4094,1.1833,0.00065252,-0.029161,0.00090405,0.00012252,8.8083e-05
1.411,1.183,0.0006506,-0.029054,0.00090023,0.00012193,8.7541e-05
1.4126,1.1828,0.0006488,-0.02895,0.00089687,0.00012134,8.7052e-05
1.4142,1.1826,0.00064693,-0.028846,0.00089348,0.00012075,8.6557e-05
1.4158,1.1824,0.00064498,-0.028742,0.00089007,0.00012017,8.6057e-05
1.4174,1.1821,0.00064205,-0.028635,0.00088677,0.00011968,8.5438e-05
1.419,1.1819,0.00064011,-0.028528,0.0008834,0.00011916,8.4853e-05
1.4206,1.1817,0.00063832,-0.028421,0.00088,0.00011864,8.4265e-05
1.4222,1.1814,0.0006367,-0.028314,0.00087657,0.00011812,8.3677e-05
1.4238,1.1812,0.00063521,-0.028206,0.00087312,0.0001176,8.3086e-05
1.4254,1.181,0.00063274,-0.028112,0.00086922,0.00011692,8.2822e-05
1.427,1.1808,0.00063059,-0.028008,0.00086563,0.00011638,8.229e-05
1.4286,1.1806,0.00063056,-0.02789,0.00086238,0.00011597,8.1471e-05
1.4302,1.1803,0.00062888,-0.027787,0.00085869,0.00011541,8.098e-05
1.4318,1.1801,0.00062714,-0.027684,0.00085495,0.00011485,8.0501e-05
1.4334,1.1799,0.00062534,-0.027582,0.00085117,0.00011428,8.0035e-05
1.435,1.1797,0.00062348,-0.027481,0.00084736,0.00011372,7.9571e-05
1.4366,1.1794,0.00062159,-0.027379,0.00084353,0.00011317,7.9098e-05
1.4382,1.1792,0.0006169,-0.027286,0.00083994,0.00011264,7.8717e-05
1.4398,1.179,0.0006153,-0.027186,0.00083727,0.00011211,7.8266e-05
1.4414,1.1788,0.0006136,-0.027086,0.00083458,0.0001116,7.7807e-05
1.443,1.1785,0.00061181,-0.026986,0.00083187,0.0001111,7.734e-05
1.4446,1.1783,0.00060991,-0.026886,0.00082913,0.0001106,7.6865e-05
1.4462,1.1781,0.00060792,-0.026786,0.00082638,0.00011012,7.6382e-05
1.4478,1.1779,0.00060583,-0.026686,0.00082361,0.00010964,7.5891e-05
1.4494,1.1777,0.00060363,-0.026586,0.00082082,0.00010918,7.5393e-05
1.451,1.1774,0.00060134,-0.026486,0.000818,0.00010872,7.4886e-05
1.4526,1.1772,0.0005996,-0.026386,0.00081491,0.00010824,7.4399e-05
1.4542,1.177,0.00059836,-0.026285,0.00081156,0.00010773,7.393e-05
1.4558,1.1768,0.00059702,-0.026184,0.00080819,0.00010723,7.3453e-05
1.4574,1.1766,0.00059559,-0.026083,0.0008048,0.00010673,7.2968e-05
1.459,1.1764,0.00059408,-0.025982,0.00080139,0.00010625,7.2476e-05
1.4606,1.1761,0.00059246,-0.025882,0.00079796,0.00010578,7.1976e-05
1.4622,1.1759,0.00059076,-0.025781,0.00079452,0.00010532,7.1468e-05
1.4638,1.1757,0.00058896,-0.02568,0.00079105,0.00010486,7.0954e-05
1.4654,1.1755,0.00058707,-0.025581,0.00078762,0.0001044,7.046e-05
1.467,1.1753,0.00058505,-0.025483,0.00078426,0.00010393,7e-05
1.4686,1.1751,0.00058291,-0.025387,0.00078095,0.00010345,6.9579e-05
1.4702,1.1748,0.00058058,-0.025296,0.00077755,0.00010292,6.9271e-05
1.4718,1.1746,0.00057816,-0.025205,0.00077409,0.00010238,6.8964e-05
1.4734,1.1744,0.00057563,-0.025115,0.00077057,0.00010185,6.8657e-05
1.475,1.1742,0.00057382,-0.02502,0.00076717,0.00010135,6.8279e-05
1.4766,1.174,0.0005726,-0.024922,0.00076388,0.00010088,6.7838e-05
1.4782,1.1738,0.00057128,-0.024825,0.00076057,0.00010042,6.7389e-05
1.4798,1.1736,0.00056988,-0.024727,0.00075724,9.9962e-05,6.6934e-05
1.4814,1.1734,0.00056839,-0.024629,0.00075389,9.9517e-05,6.6471e-05
1.483,1.1732,0.00056682,-0.024531,0.00075052,9.9081e-05,6.6001e-05
1.4846,1.173,0.00056516,-0.024438,0.00074755,9.8616e-05,6.5615e-05
1.4862,1.1727,0.00056343,-0.024346,0.00074478,9.8139e-05,6.5274e-05
1.4878,1.1725,0.00056161,-0.024255,0.000742,9.7671e-05,6.4926e-05
1.4894,1.1723,0.00055969,-0.024164,0.00073921,9.7211e-05,6.4571e-05
1.491,1.1721,0.00055769,-0.024073,0.00073639,9.6759e-05,6.421e-05
1.4926,1.1719,0.0005556,-0.023982,0.00073356,9.6316e-05,6.3842e-05
1.4942,1.1717,0.00055342,-0.02389,0.00073071,9.5881e-05,6.3467e-05
1.4958,1.1715,0.00055115,-0.023799,0.00072785,9.5454e-05,6.3086e-05
1.4974,1.172,0.00054985,-0.02372,0.00072525,0.00010028,6.2482e-05
1.499,1.1718,0.00054866,-0.023625,0.00072208,9.9831e-05,6.2068e-05
1.5006,1.1716,0.00054738,-0.02353,0.00071888,9.939e-05,6.1647e-05
1.5022,1.1714,0.00054602,-0.023435,0.00071567,9.8956e-05,6.1219e-05
1.5038,1.1705,0.00054425,-0.023327,0.00071207,9.3331e-05,6.0994e-05
1.5054,1.1703,0.00054312,-0.023241,0.00070991,9.2858e-05,6.0724e-05
1.507,1.1701,0.0005419,-0.023154,0.00070773,9.2392e-05,6.0448e-05
1.5086,1.1699,0.0005406,-0.023067,0.00070554,9.1934e-05,6.0166e-05
1.5102,1.1696,0.00053922,-0.02298,0.00070333,9.1484e-05,5.9878e-05
1.5118,1.1694,0.00053775,-0.022894,0.00070111,9.1042e-05,5.9584e-05
1.5134,1.1692,0.00053619,-0.022807,0.00069887,9.0608e-05,5.9284e-05
1.515,1.169,0.00053456,-0.02272,0.00069662,9.0181e-05,5.8977e-05
1.5166,1.1688,0.00053284,-0.022634,0.00069435,8.9762e-05,5.8665e-05
1.5182,1.1686,0.00053104,-0.022547,0.00069207,8.9351e-05,5.8346e-05
1.5198,1.1684,0.00052915,-0.02246,0.00068977,8.8948e-05,5.8021e-05
1.5214,1.1682,0.00052718,-0.022373,0.00068746,8.8552e-05,5.7691e-05
1.523,1.168,0.00052512,-0.022287,0.00068513,8.8165e-05,5.7354e-05
1.5246,1.1678,0.00052298,-0.0222,0.00068279,8.7785e-05,5.7011e-05
1.5262,1.1676,0.00052053,-0.022104,0.00067775,8.7419e-05,5.653e-05
1.5278,1.1674,0.00051962,-0.022013,0.00067459,8.7016e-05,5.6149e-05
1.5294,1.1672,0.00051867,-0.021921,0.0006714,8.6621e-05,5.5762e-05
1.531,1.167,0.00051764,-0.02183,0.0006682,8.6232e-05,5.5369e-05
1.5326,1.1668,0.00051655,-0.021738,0.00066497,8.585e-05,5.4972e-05
1.5342,1.1666,0.00051541,-0.021646,0.00066172,8.5475e-05,5.4569e-05
1.5358,1.1664,0.0005142,-0.021555,0.00065852,8.5101e-05,5.4175e-05
1.5374,1.1662,0.00051293,-0.021466,0.00065546,8.4722e-05,5.3803e-05
1.539,1.166,0.00051161,-0.021378,0.00065253,8.4337e-05,5.3455e-05
1.5406,1.1659,0.0005102,-0.021292,0.00064979,8.3944e-05,5.314e-05
1.5422,1.1657,0.00050867,-0.021209,0.00064732,8.3538e-05,5.2872e-05
1.5438,1.1655,0.00050707,-0.021126,0.00064485,8.3139e-05,5.2599e-05
1.5454,1.1653,0.00050538,-0.021043,0.00064236,8.2747e-05,5.232e-05
1.547,1.1651,0.00050362,-0.02096,0.00063985,8.2363e-05,5.2036e-05
1.5486,1.1649,0.00050178,-0.020877,0.00063733,8.1985e-05,5.1746e-05
1.5502,1.1647,0.00049985,-0.020794,0.0006348,8.1615e-05,5.1451e-05
1.5518,1.1645,0.00049785,-0.020711,0.00063226,8.1252e-05,5.1151e-05
1.5534,1.1643,0.00049577,-0.020628,0.00062971,8.0896e-05,5.0845e-05
1.555,1.1641,0.0004936,-0.020545,0.00062714,8.0547e-05,5.0534e-05
1.5566,1.1639,0.00049137,-0.020462,0.00062455,8.0205e-05,5.0217e-05
1.5582,1.1637,0.00048915,-0.020379,0.00062192,7.9871e-05,4.9889e-05
1.5598,1.1635,0.00048735,-0.020296,0.00061938,7.9515e-05,4.9591e-05
1.5614,1.1633,0.00048661,-0.02022,0.00061739,7.9064e-05,4.9451e-05
1.563,1.1631,0.00048558,-0.020138,0.00061495,7.8676e-05,4.9196e-05
1.5646,1.1629,0.00048448,-0.020057,0.0006125,7.8294e-05,4.8936e-05
1.5662,1.1627,0.00048331,-0.019975,0.00061004,7.792e-05,4.8671e-05
1.5678,1.1625,0.00048207,-0.019894,0.00060756,7.7552e-05,4.84e-05
1.5694,1.1624,0.00048075,-0.019812,0.00060508,7.7191e-05,4.8125e-05
1.571,1.1622,0.00047937,-0.01973,0.00060258,7.6836e-05,4.7845e-05
1.5726,1.162,0.00047791,-0.019649,0.00060006,7.6488e-05,4.756e-05
1.5742,1.1618,0.00047638,-0.019567,0.00059754,7.6147e-05,4.727e-05
1.5758,1.1616,0.00047477,-0.019486,0.000595,7.5813e-05,4.6974e-05
1.5774,1.1621,0.0004734,-0.019416,0.00059286,8.0034e-05,4.6525e-05
1.579,1.1619,0.00047169,-0.019335,0.00059056,7.9702e-05,4.6225e-05
1.5806,1.1617,0.0004699,-0.019254,0.00058824,7.9378e-05,4.592e-05
1.5822,1.1615,0.00046804,-0.019173,0.00058591,7.906e-05,4.561e-05
1.5838,1.1613,0.00046612,-0.019091,0.00058357,7.8749e-05,4.5295e-05
1.5854,1.1611,0.00046411,-0.01901,0.00058122,7.8445e-05,4.4975e-05
1.587,1.161,0.00046358,-0.018922,0.00057992,7.8212e-05,4.4519e-05
1.5886,1.1608,0.00046411,-0.018832,0.00057859,7.7948e-05,4.408e-05
1.5902,1.1606,0.00046317,-0.018754,0.00057613,7.7565e-05,4.3865e-05
1.5918,1.1604,0.00046216,-0.018676,0.00057371,7.7191e-05,4.3642e-05
1.5934,1.1602,0.00046109,-0.018598,0.00057132,7.6827e-05,4.3409e-05
1.595,1.16,0.00045996,-0.01852,0.00056896,7.6473e-05,4.3167e-05
1.5966,1.1599,0.00045876,-0.018442,0.00056663,7.6128e-05,4.2917e-05
1.5982,1.1597,0.0004575,-0.018363,0.00056434,7.5793e-05,4.2657e-05
1.5998,1.1595,0.00045617,-0.018284,0.00056208,7.5468e-05,4.2388e-05
1.6014,1.1593,0.00045477,-0.018206,0.00055986,7.5153e-05,4.211e-05
1.603,1.1591,0.00045276,-0.01813,0.0005577,7.4832e-05,4.1873e-05
1.6046,1.1589,0.00045062,-0.018055,0.00055553,7.4514e-05,4.1638e-05
1.6062,1.1587,0.00044835,-0.017981,0.00055336,7.4201e-05,4.1403e-05
1.6078,1.1585,0.00044596,-0.017906,0.00055118,7.3893e-05,4.117e-05
1.6094,1.1577,0.00044372,-0.017822,0.0005487,6.9278e-05,4.1091e-05
1.611,1.1575,0.00044259,-0.017749,0.00054662,6.8931e-05,4.091e-05
1.6126,1.1573,0.00044139,-0.017675,0.00054453,6.859e-05,4.0725e-05
1.6142,1.1571,0.00044012,-0.017602,0.00054243,6.8255e-05,4.0535e-05
1.6158,1.1569,0.00043879,-0.017529,0.00054032,6.7926e-05,4.0342e-05
1.6174,1.1568,0.00043739,-0.017456,0.0005382,6.7603e-05,4.0144e-05
1.619,1.1566,0.00043592,-0.017383,0.00053607,6.7286e-05,3.9942e-05
1.6206,1.1564,0.00043439,-0.017309,0.00053393,6.6975e-05,3.9735e-05
1.6222,1.1562,0.0004328,-0.017236,0.00053178,6.6669e-05,3.9525e-05
1.6238,1.156,0.00043114,-0.017163,0.00052961,6.6369e-05,3.931e-05
1.6255,1.1559,0.00042942,-0.01709,0.00052744,6.6075e-05,3.909e-05
1.6271,1.1564,0.00042815,-0.017025,0.00052553,6.9962e-05,3.8723e-05
1.6287,1.1562,0.00042697,-0.016947,0.00052326,6.9679e-05,3.8446e-05
1.6303,1.156,0.00042572,-0.01687,0.00052097,6.9402e-05,3.8165e-05
1.6319,1.1551,0.00042417,-0.016783,0.00051836,6.5011e-05,3.8005e-05
1.6335,1.155,0.00042336,-0.016712,0.00051639,6.4685e-05,3.783e-05
1.6351,1.1548,0.00042249,-0.01664,0.0005144,6.4366e-05,3.765e-05
1.6367,1.1546,0.00042156,-0.016569,0.0005124,6.4052e-05,3.7467e-05
1.6383,1.1544,0.00042057,-0.016497,0.00051039,6.3743e-05,3.728e-05
1.6399,1.1543,0.00041952,-0.016425,0.00050837,6.344e-05,3.7088e-05
1.6415,1.1541,0.0004184,-0.016354,0.00050634,6.3143e-05,3.6893e-05
1.6431,1.1539,0.00041722,-0.016282,0.0005043,6.2851e-05,3.6694e-05
1.6447,1.1537,0.00041599,-0.016211,0.00050225,6.2565e-05,3.649e-05
1.6463,1.1536,0.00041464,-0.016139,0.0005003,6.2291e-05,3.6275e-05
1.6479,1.1534,0.0004132,-0.016067,0.00049841,6.2029e-05,3.6049e-05
1.6495,1.1532,0.00041171,-0.015995,0.00049652,6.1772e-05,3.5819e-05
1.6511,1.153,0.00041016,-0.015923,0.00049461,6.1521e-05,3.5586e-05
1.6527,1.1529,0.00040853,-0.015851,0.00049269,6.1276e-05,3.5348e-05
1.6543,1.1527,0.00040685,-0.015779,0.00049076,6.1036e-05,3.5106e-05
1.6559,1.1525,0.00040511,-0.015707,0.00048883,6.0802e-05,3.486e-05
1.6575,1.153,0.00040399,-0.01565,0.00048757,6.4448e-05,3.4591e-05
1.6591,1.1528,0.00040259,-0.015584,0.0004861,6.4144e-05,3.445e-05
1.6607,1.152,0.00040137,-0.015507,0.00048409,5.9931e-05,3.4401e-05
1.6623,1.1518,0.00040055,-0.015438,0.00048226,5.9639e-05,3.4234e-05
1.6639,1.1516,0.00039969,-0.015369,0.00048042,5.9352e-05,3.4064e-05
1.6655,1.1515,0.00039877,-0.015301,0.00047857,5.9071e-05,3.389e-05
1.6671,1.1513,0.00039779,-0.015232,0.00047671,5.8795e-05,3.3712e-05
1.6687,1.1511,0.00039675,-0.015163,0.00047484,5.8524e-05,3.3531e-05
1.6703,1.1509,0.00039565,-0.015095,0.00047296,5.8258e-05,3.3346e-05
1.6719,1.1508,0.0003945,-0.015026,0.00047107,5.7998e-05,3.3157e-05
1.6735,1.1506,0.00039328,-0.014957,0.00046917,5.7742e-05,3.2965e-05
1.6751,1.1504,0.00039201,-0.014889,0.00046727,5.7492e-05,3.2769e-05
1.6767,1.1503,0.00039068,-0.01482,0.00046535,5.7247e-05,3.2569e-05
1.6783,1.1501,0.00038929,-0.014751,0.00046342,5.7007e-05,3.2366e-05
1.6799,1.1499,0.00038785,-0.014683,0.00046149,5.6772e-05,3.2159e-05
1.6815,1.1498,0.00038634,-0.014614,0.00045954,5.6542e-05,3.1948e-05
1.6831,1.1496,0.00038478,-0.014545,0.00045759,5.6318e-05,3.1734e-05
1.6847,1.1494,0.00038316,-0.014477,0.00045562,5.6098e-05,3.1516e-05
1.6863,1.1492,0.00038161,-0.01441,0.00045384,5.5867e-05,3.1322e-05
1.6879,1.1491,0.00038086,-0.014343,0.00045268,5.5623e-05,3.1141e-05
1.6895,1.1489,0.00038013,-0.014278,0.000451,5.5348e-05,3.1002e-05
1.6911,1.1487,0.00037932,-0.014213,0.0004496,5.5094e-05,3.084e-05
1.6927,1.1486,0.00037846,-0.014147,0.00044818,5.4843e-05,3.0677e-05
1.6943,1.1484,0.00037754,-0.014082,0.00044673,5.4597e-05,3.0511e-05
1.6959,1.1482,0.00037656,-0.014016,0.00044525,5.4353e-05,3.0344e-05
1.6975,1.1481,0.00037553,-0.013951,0.00044375,5.4113e-05,3.0176e-05
1.6991,1.1479,0.00037445,-0.013886,0.00044221,5.3877e-05,3.0006e-05
1.7007,1.1477,0.00037333,-0.013821,0.00044064,5.3643e-05,2.9835e-05
1.7023,1.1476,0.00037224,-0.013758,0.0004389,5.3386e-05,2.9699e-05
1.7039,1.1474,0.00037111,-0.013694,0.00043724,5.3137e-05,2.9557e-05
