y,P
-1.4875,0.9905
-1.4835,0.99046
-1.4795,0.99043
-1.4755,0.99039
-1.4715,0.99036
-1.4675,0.99032
-1.4635,0.99028
-1.4595,0.99025
-1.4555,0.99021
-1.4515,0.99017
-1.4474,0.99013
-1.4434,0.9901
-1.4394,0.99006
-1.4354,0.99002
-1.4314,0.98998
-1.4274,0.98995
-1.4234,0.98991
-1.4194,0.98987
-1.4154,0.98983
-1.4114,0.98979
-1.4074,0.98975
-1.4034,0.98971
-1.3994,0.98967
-1.3954,0.98963
-1.3914,0.98959
-1.3874,0.98955
-1.3834,0.98951
-1.3794,0.98947
-1.3754,0.98943
-1.3714,0.98939
-1.3674,0.98935
-1.3634,0.9893
-1.3594,0.98926
-1.3554,0.98922
-1.3514,0.98918
-1.3473,0.98913
-1.3433,0.98909
-1.3393,0.98905
-1.3353,0.989
-1.3313,0.98896
-1.3273,0.98892
-1.3233,0.98887
-1.3193,0.98883
-1.3153,0.98878
-1.3113,0.98874
-1.3073,0.98869
-1.3033,0.98865
-1.2993,0.9886
-1.2953,0.98855
-1.2913,0.9885
-1.2873,0.98846
-1.2833,0.98841
-1.2793,0.98836
-1.2753,0.98832
-1.2713,0.98827
-1.2673,0.98822
-1.2633,0.98817
-1.2593,0.98812
-1.2553,0.98807
-1.2513,0.98803
-1.2472,0.98798
-1.2432,0.98793
-1.2392,0.98788
-1.2352,0.98782
-1.2312,0.98777
-1.2272,0.98772
-1.2232,0.98767
-1.2192,0.98762
-1.2152,0.98757
-1.2112,0.98751
-1.2072,0.98746
-1.2032,0.98741
-1.1992,0.98735
-1.1952,0.9873
-1.1912,0.98725
-1.1872,0.98719
-1.1832,0.98714
-1.1792,0.98708
-1.1752,0.98703
-1.1712,0.98697
-1.1672,0.98691
-1.1632,0.98686
-1.1592,0.9868
-1.1552,0.98674
-1.1512,0.98668
-1.1471,0.98663
-1.1431,0.98657
-1.1391,0.98651
-1.1351,0.98645
-1.1311,0.98639
-1.1271,0.98633
-1.1231,0.98627
-1.1191,0.98621
-1.1151,0.98614
-1.1111,0.98608
-1.1071,0.98602
-1.1031,0.98596
-1.0991,0.98589
-1.0951,0.98583
-1.0911,0.98577
-1.0871,0.9857
-1.0831,0.98564
-1.0791,0.98557
-1.0751,0.98551
-1.0711,0.98544
-1.0671,0.98537
-1.0631,0.98531
-1.0591,0.98524
-1.0551,0.98517
-1.0511,0.9851
-1.047,0.98503
-1.043,0.98496
-1.039,0.98489
-1.035,0.98482
-1.031,0.98475
-1.027,0.98468
-1.023,0.9846
-1.019,0.98453
-1.015,0.98446
-1.011,0.98438
-1.007,0.98431
-1.003,0.98423
-0.999,0.98416
-0.99499,0.98408
-0.99099,0.98401
-0.98699,0.98393
-0.98298,0.98385
-0.97898,0.98377
-0.97497,0.98369
-0.97097,0.98361
-0.96697,0.98353
-0.96296,0.98345
-0.95896,0.98337
-0.95495,0.98329
-0.95095,0.9832
-0.94695,0.98312
-0.94294,0.98304
-0.93894,0.98295
-0.93493,0.98286
-0.93093,0.98278
-0.92693,0.98269
-0.92292,0.9826
-0.91892,0.98251
-0.91491,0.98242
-0.91091,0.98233
-0.90691,0.98224
-0.9029,0.98215
-0.8989,0.98206
-0.89489,0.98196
-0.89089,0.98187
-0.88689,0.98177
-0.88288,0.98168
-0.87888,0.98158
-0.87487,0.98148
-0.87087,0.98138
-0.86687,0.98128
-0.86286,0.98118
-0.85886,0.98108
-0.85485,0.98098
-0.85085,0.98088
-0.84685,0.98077
-0.84284,0.98067
-0.83884,0.98056
-0.83483,0.98045
-0.83083,0.98034
-0.82683,0.98023
-0.82282,0.98012
-0.81882,0.98001
-0.81481,0.97989
-0.81081,0.97978
-0.80681,0.97966
-0.8028,0.97954
-0.7988,0.97942
-0.79479,0.9793
-0.79079,0.97918
-0.78679,0.97906
-0.78278,0.97893
-0.77878,0.9788
-0.77477,0.97867
-0.77077,0.97854
-0.76677,0.97841
-0.76276,0.97828
-0.75876,0.97814
-0.75475,0.978
-0.75075,0.97786
-0.74675,0.97772
-0.74274,0.97757
-0.73874,0.97742
-0.73473,0.97727
-0.73073,0.97712
-0.72673,0.97697
-0.72272,0.97681
-0.71872,0.97665
-0.71471,0.97649
-0.71071,0.97632
-0.70671,0.97615
-0.7027,0.97598
-0.6987,0.9758
-0.69469,0.97562
-0.69069,0.97544
-0.68669,0.97526
-0.68268,0.97507
-0.67868,0.97488
-0.67467,0.97469
-0.67067,0.9745
-0.66667,0.97431
-0.66266,0.97411
-0.65866,0.97392
-0.65465,0.97373
-0.65065,0.97353
-0.64665,0.97333
-0.64264,0.97314
-0.63864,0.97295
-0.63463,0.97276
-0.63063,0.97257
-0.62663,0.97239
-0.62262,0.97221
-0.61862,0.97204
-0.61461,0.97187
-0.61061,0.97171
-0.60661,0.97156
-0.6026,0.9714
-0.5986,0.97124
-0.59459,0.97111
-0.59059,0.97097
-0.58659,0.97084
-0.58258,0.97072
-0.57858,0.97061
-0.57457,0.9705
-0.57057,0.9704
-0.56657,0.9703
-0.56256,0.9702
-0.55856,0.97011
-0.55455,0.97003
-0.55055,0.96995
-0.54655,0.96987
-0.54254,0.9698
-0.53854,0.96973
-0.53453,0.96966
-0.53053,0.9696
-0.52653,0.96954
-0.52252,0.96948
-0.51852,0.96943
-0.51451,0.96937
-0.51051,0.96932
-0.50651,0.96927
-0.5025,0.96922
-0.4985,0.96918
-0.49449,0.96913
-0.49049,0.96908
-0.48649,0.96904
-0.48248,0.969
-0.47848,0.96896
-0.47447,0.96893
-0.47047,0.96889
-0.46647,0.96886
-0.46246,0.96883
-0.45846,0.9688
-0.45445,0.96877
-0.45045,0.96874
-0.44645,0.9687
-0.44244,0.96868
-0.43844,0.96865
-0.43443,0.96863
-0.43043,0.9686
-0.42643,0.96857
-0.42242,0.96856
-0.41842,0.96854
-0.41441,0.96851
-0.41041,0.9685
-0.40641,0.96848
-0.4024,0.96846
-0.3984,0.96843
-0.39439,0.9684
-0.39039,0.96837
-0.38639,0.96835
-0.38238,0.96833
-0.37838,0.9683
-0.37437,0.96828
-0.37037,0.96826
-0.36637,0.96823
-0.36236,0.96821
-0.35836,0.96818
-0.35435,0.96816
-0.35035,0.96814
-0.34635,0.96812
-0.34234,0.96809
-0.33834,0.96807
-0.33433,0.96805
-0.33033,0.96803
-0.32633,0.96801
-0.32232,0.96799
-0.31832,0.96797
-0.31431,0.96795
-0.31031,0.96793
-0.30631,0.96791
-0.3023,0.9679
-0.2983,0.96788
-0.29429,0.96786
-0.29029,0.96785
-0.28629,0.96784
-0.28228,0.96782
-0.27828,0.96781
-0.27427,0.9678
-0.27027,0.96779
-0.26627,0.96778
-0.26226,0.96777
-0.25826,0.96776
-0.25425,0.96775
-0.25025,0.96774
-0.24625,0.96774
-0.24224,0.96774
-0.23824,0.96774
-0.23423,0.96773
-0.23023,0.96773
-0.22623,0.96773
-0.22222,0.96773
-0.21822,0.96773
-0.21421,0.96773
-0.21021,0.96774
-0.20621,0.96773
-0.2022,0.96774
-0.1982,0.96774
-0.19419,0.96775
-0.19019,0.96775
-0.18619,0.96776
-0.18218,0.96776
-0.17818,0.96776
-0.17417,0.96777
-0.17017,0.96777
-0.16617,0.96777
-0.16216,0.96778
-0.15816,0.96778
-0.15415,0.96779
-0.15015,0.9678
-0.14615,0.9678
-0.14214,0.9678
-0.13814,0.9678
-0.13413,0.96781
-0.13013,0.96782
-0.12613,0.96783
-0.12212,0.96782
-0.11812,0.96783
-0.11411,0.96784
-0.11011,0.96784
-0.10611,0.96785
-0.1021,0.96785
-0.098098,0.96786
-0.094094,0.96786
-0.09009,0.96787
-0.086086,0.96787
-0.082082,0.96787
-0.078078,0.96787
-0.074074,0.96788
-0.07007,0.96788
-0.066066,0.96788
-0.062062,0.96788
-0.058058,0.96788
-0.054054,0.96787
-0.05005,0.96788
-0.046046,0.96788
-0.042042,0.96788
-0.038038,0.96789
-0.034034,0.96788
-0.03003,0.96788
-0.026026,0.96787
-0.022022,0.96787
-0.018018,0.96787
-0.014014,0.96786
-0.01001,0.96786
-0.006006,0.96786
-0.002002,0.96785
0.002002,0.96784
0.006006,0.96783
0.01001,0.96782
0.014014,0.96781
0.018018,0.9678
0.022022,0.96778
0.026026,0.96777
0.03003,0.96776
0.034034,0.96774
0.038038,0.96773
0.042042,0.96771
0.046046,0.9677
0.05005,0.9677
0.054054,0.96769
0.058058,0.96767
0.062062,0.96766
0.066066,0.96765
0.07007,0.96764
0.074074,0.96763
0.078078,0.96761
0.082082,0.96759
0.086086,0.96758
0.09009,0.96757
0.094094,0.96757
0.098098,0.96755
0.1021,0.96754
0.10611,0.96753
0.11011,0.96752
0.11411,0.96751
0.11812,0.9675
0.12212,0.96749
0.12613,0.96747
0.13013,0.96747
0.13413,0.96746
0.13814,0.96745
0.14214,0.96745
0.14615,0.96744
0.15015,0.96745
0.15415,0.96744
0.15816,0.96744
0.16216,0.96743
0.16617,0.96743
0.17017,0.96744
0.17417,0.96744
0.17818,0.96744
0.18218,0.96743
0.18619,0.96744
0.19019,0.96744
0.19419,0.96745
0.1982,0.96745
0.2022,0.96745
0.20621,0.96746
0.21021,0.96746
0.21421,0.96747
0.21822,0.96748
0.22222,0.96748
0.22623,0.96749
0.23023,0.9675
0.23423,0.96751
0.23824,0.96752
0.24224,0.96754
0.24625,0.96755
0.25025,0.96756
0.25425,0.96758
0.25826,0.9676
0.26226,0.96761
0.26627,0.96762
0.27027,0.96764
0.27427,0.96766
0.27828,0.96767
0.28228,0.9677
0.28629,0.96771
0.29029,0.96773
0.29429,0.96776
0.2983,0.96778
0.3023,0.9678
0.30631,0.96782
0.31031,0.96784
0.31431,0.96787
0.31832,0.96789
0.32232,0.96791
0.32633,0.96793
0.33033,0.96796
0.33433,0.96799
0.33834,0.96801
0.34234,0.96804
0.34635,0.96807
0.35035,0.9681
0.35435,0.96812
0.35836,0.96816
0.36236,0.96818
0.36637,0.96822
0.37037,0.96825
0.37437,0.96828
0.37838,0.96832
0.38238,0.96835
0.38639,0.96839
0.39039,0.96843
0.39439,0.96846
0.3984,0.9685
0.4024,0.96853
0.40641,0.96857
0.41041,0.9686
0.41441,0.96864
0.41842,0.96868
0.42242,0.96871
0.42643,0.96875
0.43043,0.96879
0.43443,0.96882
0.43844,0.96886
0.44244,0.9689
0.44645,0.96894
0.45045,0.96898
0.45445,0.96903
0.45846,0.96907
0.46246,0.96911
0.46647,0.96916
0.47047,0.96921
0.47447,0.96926
0.47848,0.96931
0.48248,0.96935
0.48649,0.96941
0.49049,0.96946
0.49449,0.96952
0.4985,0.96958
0.5025,0.96964
0.50651,0.9697
0.51051,0.96977
0.51451,0.96984
0.51852,0.9699
0.52252,0.96997
0.52653,0.97004
0.53053,0.97011
0.53453,0.97018
0.53854,0.97026
0.54254,0.97033
0.54655,0.97042
0.55055,0.9705
0.55455,0.97059
0.55856,0.97067
0.56256,0.97077
0.56657,0.97086
0.57057,0.97097
0.57457,0.97107
0.57858,0.97119
0.58258,0.97131
0.58659,0.97143
0.59059,0.97156
0.59459,0.97169
0.5986,0.97183
0.6026,0.97197
0.60661,0.97212
0.61061,0.97228
0.61461,0.97244
0.61862,0.97261
0.62262,0.97278
0.62663,0.97296
0.63063,0.97314
0.63463,0.97332
0.63864,0.97351
0.64264,0.9737
0.64665,0.97389
0.65065,0.97408
0.65465,0.97427
0.65866,0.97446
0.66266,0.97465
0.66667,0.97484
0.67067,0.97502
0.67467,0.97521
0.67868,0.9754
0.68268,0.97558
0.68669,0.97576
0.69069,0.97594
0.69469,0.97611
0.6987,0.97629
0.7027,0.97646
0.70671,0.97662
0.71071,0.97679
0.71471,0.97695
0.71872,0.97711
0.72272,0.97727
0.72673,0.97743
0.73073,0.97758
0.73473,0.97773
0.73874,0.97788
0.74274,0.97802
0.74675,0.97816
0.75075,0.9783
0.75475,0.97844
0.75876,0.97858
0.76276,0.97871
0.76677,0.97885
0.77077,0.97898
0.77477,0.97911
0.77878,0.97923
0.78278,0.97936
0.78679,0.97948
0.79079,0.9796
0.79479,0.97972
0.7988,0.97984
0.8028,0.97996
0.80681,0.98007
0.81081,0.98019
0.81481,0.9803
0.81882,0.98042
0.82282,0.98052
0.82683,0.98063
0.83083,0.98074
0.83483,0.98085
0.83884,0.98096
0.84284,0.98106
0.84685,0.98116
0.85085,0.98127
0.85485,0.98137
0.85886,0.98147
0.86286,0.98157
0.86687,0.98166
0.87087,0.98176
0.87487,0.98186
0.87888,0.98195
0.88288,0.98205
0.88689,0.98214
0.89089,0.98223
0.89489,0.98233
0.8989,0.98242
0.9029,0.98251
0.90691,0.9826
0.91091,0.98269
0.91491,0.98277
0.91892,0.98286
0.92292,0.98295
0.92693,0.98303
0.93093,0.98312
0.93493,0.9832
0.93894,0.98329
0.94294,0.98337
0.94695,0.98345
0.95095,0.98353
0.95495,0.98361
0.95896,0.98369
0.96296,0.98377
0.96697,0.98385
0.97097,0.98393
0.97497,0.98401
0.97898,0.98408
0.98298,0.98416
0.98699,0.98424
0.99099,0.98431
0.99499,0.98439
0.999,0.98446
1.003,0.98453
1.007,0.98461
1.011,0.98468
1.015,0.98475
1.019,0.98482
1.023,0.98489
1.027,0.98496
1.031,0.98503
1.035,0.9851
1.039,0.98517
1.043,0.98524
1.047,0.98531
1.0511,0.98537
1.0551,0.98544
1.0591,0.98551
1.0631,0.98557
1.0671,0.98564
1.0711,0.9857
1.0751,0.98577
1.0791,0.98583
1.0831,0.9859
1.0871,0.98596
1.0911,0.98602
1.0951,0.98608
1.0991,0.98615
1.1031,0.98621
1.1071,0.98627
1.1111,0.98633
1.1151,0.98639
1.1191,0.98645
1.1231,0.98651
1.1271,0.98657
1.1311,0.98663
1.1351,0.98668
1.1391,0.98674
1.1431,0.9868
1.1471,0.98686
1.1512,0.98691
1.1552,0.98697
1.1592,0.98703
1.1632,0.98708
1.1672,0.98714
1.1712,0.98719
1.1752,0.98725
1.1792,0.9873
1.1832,0.98735
1.1872,0.98741
1.1912,0.98746
1.1952,0.98751
1.1992,0.98757
1.2032,0.98762
1.2072,0.98767
1.2112,0.98772
1.2152,0.98777
1.2192,0.98782
1.2232,0.98787
1.2272,0.98792
1.2312,0.98797
1.2352,0.98802
1.2392,0.98807
1.2432,0.98812
1.2472,0.98817
1.2513,0.98822
1.2553,0.98827
1.2593,0.98832
1.2633,0.98836
1.2673,0.98841
1.2713,0.98846
1.2753,0.9885
1.2793,0.98855
1.2833,0.9886
1.2873,0.98864
1.2913,0.98869
1.2953,0.98873
1.2993,0.98878
1.3033,0.98882
1.3073,0.98887
1.3113,0.98891
1.3153,0.98896
1.3193,0.989
1.3233,0.98904
1.3273,0.98909
1.3313,0.98913
1.3353,0.98917
1.3393,0.98922
1.3433,0.98926
1.3473,0.9893
1.3514,0.98934
1.3554,0.98938
1.3594,0.98943
1.3634,0.98947
1.3674,0.98951
1.3714,0.98955
1.3754,0.98959
1.3794,0.98963
1.3834,0.98967
1.3874,0.98971
1.3914,0.98975
1.3954,0.98979
1.3994,0.98983
1.4034,0.98987
1.4074,0.9899
1.4114,0.98994
1.4154,0.98998
1.4194,0.99002
1.4234,0.99006
1.4274,0.9901
1.4314,0.99013
1.4354,0.99017
1.4394,0.99021
1.4434,0.99024
1.4474,0.99028
1.4515,0.99032
1.4555,0.99035
1.4595,0.99039
1.4635,0.99043
1.4675,0.99046
1.4715,0.9905
1.4755,0.99053
1.4795,0.99057
1.4835,0.9906
1.4875,0.99064
1.4915,0.99067
1.4955,0.99071
1.4995,0.99074
1.5035,0.99077
1.5075,0.99081
1.5115,0.99084
1.5155,0.99088
1.5195,0.99091
1.5235,0.99094
1.5275,0.99098
1.5315,0.99101
1.5355,0.99104
1.5395,0.99107
1.5435,0.9911
1.5475,0.99114
1.5516,0.99117
1.5556,0.9912
1.5596,0.99123
1.5636,0.99126
1.5676,0.9913
1.5716,0.99133
1.5756,0.99136
1.5796,0.99139
1.5836,0.99142
1.5876,0.99145
1.5916,0.99148
1.5956,0.99151
1.5996,0.99154
1.6036,0.99157
1.6076,0.9916
1.6116,0.99163
1.6156,0.99166
1.6196,0.99169
1.6236,0.99172
1.6276,0.99175
1.6316,0.99178
1.6356,0.99181
1.6396,0.99183
1.6436,0.99186
1.6476,0.99189
1.6517,0.99192
1.6557,0.99195
1.6597,0.99198
1.6637,0.992
1.6677,0.99203
1.6717,0.99206
1.6757,0.99209
1.6797,0.99211
1.6837,0.99214
1.6877,0.99217
1.6917,0.99219
1.6957,0.99222
1.6997,0.99225
1.7037,0.99227
1.7077,0.9923
1.7117,0.99233
1.7157,0.99235
1.7197,0.99238
1.7237,0.9924
1.7277,0.99243
1.7317,0.99246
1.7357,0.99248
1.7397,0.99251
1.7437,0.99253
1.7477,0.99256
1.7518,0.99258
1.7558,0.99261
1.7598,0.99263
1.7638,0.99266
1.7678,0.99268
1.7718,0.99271
1.7758,0.99273
1.7798,0.99275
1.7838,0.99278
1.7878,0.9928
1.7918,0.99282
1.7958,0.99285
1.7998,0.99287
1.8038,0.9929
1.8078,0.99292
1.8118,0.99294
1.8158,0.99297
1.8198,0.99299
1.8238,0.99301
1.8278,0.99304
1.8318,0.99306
1.8358,0.99308
1.8398,0.9931
1.8438,0.99313
1.8478,0.99315
1.8519,0.99317
1.8559,0.99319
1.8599,0.99322
1.8639,0.99324
1.8679,0.99326
1.8719,0.99328
1.8759,0.9933
1.8799,0.99332
1.8839,0.99335
1.8879,0.99337
1.8919,0.99339
1.8959,0.99341
1.8999,0.99343
1.9039,0.99345
1.9079,0.99347
1.9119,0.99349
1.9159,0.99351
1.9199,0.99353
1.9239,0.99355
1.9279,0.99357
1.9319,0.99359
1.9359,0.99361
1.9399,0.99364
1.9439,0.99366
1.9479,0.99368
1.952,0.9937
1.956,0.99372
1.96,0.99373
1.964,0.99375
1.968,0.99377
1.972,0.99379
1.976,0.99381
1.98,0.99383
1.984,0.99385
1.988,0.99387
1.992,0.99389
1.996,0.99391
2,0.99393
