x,rho,u,v,p,uu,vv,ww,uv,uw,vw,pp,Sij^2
0.6506506506506506,0.9710059375000001,-0.03714181546875,-0.0011441937421874998,17.329414062500007,0.026881657418685312,0.03894045644568033,0.020500201495845697,-0.0005435294820515767,-0.0007059704135922767,-0.0005242344827864055,0.004377000426813993,47.93000781250001
0.6556556556556556,0.9709747656250003,-0.03855300625000001,-0.0012857440624999988,17.3284453125,0.02791432195908746,0.03941063592470575,0.02065293583802921,-0.0005990640844243376,-0.0007133525789475863,-0.0005381009238090292,0.0038111766966721916,48.96096875000001
0.6606606606606606,0.9709628125000004,-0.039028909843750015,-0.0013807978906250017,17.328125,0.028249736383908416,0.039602069959685265,0.020736065474885323,-0.0006345290231043934,-0.0007289058432231009,-0.0005461155676330754,0.002568359374947704,49.48471875000003
0.6656656656656657,0.9709242187499996,-0.04079903734374998,-0.0016187892187500001,17.326914062500006,0.029420977614323288,0.04022292639646527,0.02103567728638425,-0.000723716786318691,-0.0007469284824889143,-0.0005707121831994874,0.004142820739502895,51.097078124999975
0.6706706706706707,0.9709193749999994,-0.04097428890624999,-0.0016825231250000006,17.326742187500003,0.029548490461127154,0.04030101286593385,0.021085230716602177,-0.0007372890401776962,-0.0007530414961025103,-0.0005754841942001439,0.004786417907723717,51.45967968750001
0.6756756756756757,0.9708873437500001,-0.042414380781250004,-0.0019065844531250009,17.325789062500004,0.03051287186544315,0.040841849310723106,0.021431009907485414,-0.0008134228021114551,-0.0007376950580756988,-0.0006061808343798851,0.004377111755218266,52.72008593750003
0.6806806806806807,0.9708639062500001,-0.043474124757812496,-0.0020903179687500033,17.325117187500002,0.031168141101542157,0.04123116182078953,0.02171222923779429,-0.0008711811035319349,-0.0007253186338003354,-0.0006400396849527192,0.004455064392004715,53.92188281250001
0.6856856856856857,0.9708356250000002,-0.04479289710156249,-0.002320905937500002,17.324320312500003,0.03193494011924882,0.041713464958129276,0.022094081642917953,-0.0009516832336533435,-0.0006966815540249301,-0.0006919427241916176,0.003941334899877802,55.491773437499994
0.6906906906906907,0.9708214062500005,-0.04543375164062501,-0.002366317343750001,17.323968750000006,0.032310688274357985,0.04196430679222866,0.022263008392210168,-0.000993656815123841,-0.0006898340614133107,-0.0007234613135030819,0.002919249023420889,56.365695312499994
0.6956956956956957,0.9707896093749993,-0.046988142265625005,-0.0025139700781249994,17.32307031249999,0.033218512923925386,0.042614226829446294,0.02272781629685634,-0.0010414333946199617,-0.0005986520488390208,-0.0008388256444071865,0.0031880731814339924,58.175101562500004
0.7007007007007007,0.970768984375,-0.04793798273437499,-0.0026254166406249994,17.3224609375,0.03377883262385876,0.04305296656246313,0.023017570051975113,-0.001062537193213822,-0.0005576005792519074,-0.0009275271670935836,0.0038314437867370543,59.28171093749996
0.7057057057057057,0.9707466406249997,-0.04914357101562499,-0.0026206153906250004,17.321757812499985,0.03440369067783222,0.04353414799997441,0.02339029251861256,-0.0010947577032413196,-0.0004966001327973952,-0.0010457797164992318,0.006159410095563089,60.827171875000005
0.7107107107107107,0.9707215625000005,-0.050347507187499994,-0.0025624042968749997,17.321124999999995,0.03504371445750465,0.04403699658421935,0.023785055934021356,-0.0011344363953166951,-0.00043134269762884535,-0.0011626929562206032,0.0034724843752655943,61.83121875
0.7157157157157157,0.970697578125,-0.05158548435937499,-0.002457848046874999,17.320390624999998,0.03570500030340868,0.04461135742047846,0.0241855087416507,-0.00115229312572979,-0.00035606762416137965,-0.0012751181543048707,0.0050060974123766755,62.949359374999986
0.7207207207207207,0.970673984375,-0.0527366813359375,-0.002385097890625001,17.31974218749999,0.03633317056667176,0.045158451933052124,0.02455956003471405,-0.0011836762099129083,-0.0002925712718703173,-0.0013751644105473135,0.0037961835331543625,63.67182031249998
0.7257257257257257,0.9706501562500004,-0.053966378125000006,-0.002309900156250001,17.319015624999988,0.036958192532069556,0.04572780498626816,0.02498706720537693,-0.0011869744218256846,-0.00020151538719915597,-0.0014550242252320698,0.004510281006275818,65.26519531249997
0.7307307307307307,0.9706267968749996,-0.055283687500000005,-0.002238538359375003,17.31826562499999,0.03766134670890234,0.04637337957101359,0.025461066949807,-0.0011701544519914509,-0.0001079147636846629,-0.001533977031030718,0.005097616943658068,66.130859375
0.7357357357357357,0.9706000781249998,-0.05654366250000002,-0.002229766523437502,17.317468749999993,0.03830836110608608,0.04698848126625099,0.025943960112540958,-0.0011671754235675481,-2.302227629303417e-05,-0.001582569695518045,0.006057342773658547,67.43443749999999
0.7407407407407407,0.9705697656250001,-0.058140078906249996,-0.002245118195312501,17.3166171875,0.03914764528727504,0.04780106100678908,0.026559272380250007,-0.0011371507787168267,7.873880864335927e-05,-0.001605308461447332,0.004144181579590622,68.83360937499997
0.7457457457457457,0.9705570312499999,-0.05883095312499998,-0.002340097359375,17.316265625000003,0.039470934579404066,0.04812478175684863,0.026831315793565364,-0.0011188050643073267,0.00010294361935607888,-0.001598780044231834,0.0035854294432624556,69.76444531250002
0.7507507507507507,0.9705227343749999,-0.06044983593749998,-0.002441725937499999,17.31525000000001,0.04032642671012935,0.04896714734944615,0.027470975910503504,-0.0011097308932637132,0.00018500726976395927,-0.0016008829930945082,0.003836187499700827,71.31186718749998
0.7557557557557557,0.9704968749999998,-0.061770113281250025,-0.0025906423437500005,17.314390625,0.041036656230221534,0.04966406982224678,0.027991891880012318,-0.0010799768491696407,0.00025874026776110705,-0.0015792391558938235,0.00687728491220696,72.56078124999999
0.7607607607607607,0.9704674218749999,-0.063211315625,-0.0027232305859375,17.313570312500005,0.04181800145195662,0.05043869339017584,0.028593771308577768,-0.0010348341044936,0.000366998262014946,-0.0015819389491964662,0.004579909118433534,74.37274218749998
0.7657657657657657,0.9704453906249998,-0.064308584375,-0.0030239329687499995,17.312867187499997,0.04243560128818352,0.05101680114190051,0.02898261806334673,-0.001021970753152703,0.0004012760930366975,-0.0015424648380216817,0.005957872986073198,75.269671875
0.7707707707707707,0.97041125,-0.06580521171874999,-0.0031735621874999995,17.31185937499999,0.043261033485650455,0.051852178503042065,0.029615341503419698,-0.0009582414394635568,0.0005409524179945764,-0.0015569868999514003,0.00647810522502823,77.33815624999997
0.7757757757757757,0.9703815625000004,-0.06728970625000001,-0.0033448687578125007,17.310953124999997,0.04410805637028871,0.052722858727993,0.03019232429570115,-0.0008809423767830056,0.0006307908996172457,-0.0015314071701937975,0.005511279052768714,78.95913281250003
0.7807807807807807,0.9703565624999995,-0.06849035390624998,-0.003498510390625,17.3101953125,0.044786954234296635,0.05340729167504668,0.030622163345216214,-0.0008272070429235993,0.0007046982826043461,-0.0015050349732898974,0.005263243103115656,80.58096093750007
0.7857857857857857,0.9703242968749997,-0.07002764843750002,-0.0035738859140625,17.309187500000004,0.045617964391813884,0.054360016401973243,0.03115852279465134,-0.0007496194357207018,0.0007903111207170222,-0.0014603878456182352,0.005387464843352063,82.36812499999998
0.7907907907907907,0.970295234375,-0.07148598437499999,-0.003592555820312501,17.308265625000004,0.046428082162937256,0.05519139823017794,0.03162283064640111,-0.0006794565642371745,0.0008661667529354973,-0.0014263936108709577,0.004644179443232588,84.36588281250002
0.7957957957957957,0.9702672656249997,-0.07297442187499996,-0.0035569072656250005,17.307250000000003,0.047262397814509506,0.056120035910703754,0.032074522836353106,-0.0005722180794969711,0.0009563271467591308,-0.0013567654706117974,0.006988062499942771,86.05628124999997
0.8008008008008007,0.9702411718749998,-0.074490484375,-0.0034942007031249995,17.30636718750001,0.048151300550077866,0.05698837649894627,0.03251312533240316,-0.00045529657787924673,0.001037633963106556,-0.0013006705419952426,0.007232896423090551,87.88697656250001
0.8058058058058059,0.9702119531249999,-0.07602610156250003,-0.003419781031250001,17.30541406249999,0.04897571156870843,0.0579054769726983,0.032909579287392576,-0.00039098033875332365,0.0011067228359230713,-0.0012304709218753168,0.006941000427616473,89.808390625
0.8108108108108109,0.9701786718749998,-0.07758625781249995,-0.003326407890624998,17.30437499999999,0.0498373569736523,0.0588519271980452,0.033316686172665755,-0.00031093329800406543,0.001175494051632202,-0.001153786271395812,0.0069652343752295565,91.28269531250001
0.8158158158158159,0.97015015625,-0.07917330468750007,-0.0032023412500000008,17.3034375,0.05075543938736031,0.05981429188551854,0.033740195794865306,-0.00027060690043709994,0.001237298212315322,-0.0010851940442179668,0.006441308593878148,93.11745312499998
0.8208208208208209,0.970108671875,-0.08119440624999998,-0.0030781956953125,17.302171874999996,0.05179261683120997,0.06104053252376137,0.03436277174229929,-0.00018785422492720479,0.0013525640935791745,-0.0010010848549350795,0.005942157959054839,94.86508593749998
0.8258258258258259,0.9700964062499998,-0.08193039062499995,-0.0027911370078125,17.301726562499994,0.05223822359203493,0.06138285799170364,0.034571558871384515,-0.0001684140390879714,0.0013818581012414533,-0.0009468131451485036,0.006351706482178088,95.89210156249997
0.8308308308308309,0.970033828125,-0.084751859375,-0.0025088849921875,17.29983593750001,0.053793966082480243,0.063031213308596,0.03538849018058944,-5.82942539834231e-05,0.001542397351506396,-0.000789013316638074,0.006535910583181703,98.37128906249994
0.8358358358358359,0.9700246874999996,-0.08523154687500001,-0.002393371007812499,17.299539062500013,0.05413282560479468,0.06331547490021895,0.03553823671920715,-3.851594761663697e-05,0.0015400211035039436,-0.0007354253466377927,0.0060263500363362255,98.97560156250003
0.8408408408408409,0.9699824218750006,-0.08728499218750002,-0.0021406870312499996,17.29818750000001,0.05528043170132805,0.06443405808403424,0.03615392139891769,-1.943045236103884e-05,0.0016559222083623716,-0.0006529570379775251,0.007631089843357586,101.25093749999998
0.8458458458458459,0.9699484375000004,-0.08895882812500006,-0.0019752096874999995,17.297125000000005,0.05626099877362669,0.06539363760919041,0.036625265037872175,1.3951082773852662e-05,0.0017399104898226942,-0.0005925279198959513,0.007669859374914267,102.323875
0.8508508508508509,0.9699128906250002,-0.09064371875,-0.0018593602304687504,17.296039062499993,0.05722546625117089,0.06635955840453336,0.03712427611508246,4.433296327695547e-05,0.0018413597624836434,-0.0005551649337268775,0.0070327484742165325,104.18300000000002
0.8558558558558559,0.9698610937500002,-0.09299732031249999,-0.0017827881640625,17.29439843749999,0.058306693727194256,0.0676859935413621,0.03783547019451952,0.0001081166811823458,0.0019878345773424993,-0.0005419022380398564,0.009017059997972865,106.69309374999996
0.8608608608608609,0.9698517968750004,-0.09335555468750002,-0.001825151093750001,17.294140624999994,0.058629068533989186,0.06796961413598496,0.03795940182881052,7.257988225447135e-05,0.0020043004170170217,-0.0005330559703212535,0.007700042724877676,107.34711718749995
0.8658658658658659,0.9698057812499999,-0.09578446875000002,-0.0018293384375,17.292671874999993,0.0600560621087803,0.06930644258338113,0.03867716984355812,0.00012338353960010756,0.002101793072056617,-0.0005282395228292041,0.006390048584307806,109.29221093750009
0.8708708708708709,0.9697670312500003,-0.09755624218749999,-0.0019005247656250005,17.291375000000006,0.06100049054775387,0.07032313019311526,0.03919790481831261,0.00016035509411884574,0.0021727640103387383,-0.0005394009443284411,0.009522484374826945,110.94999218749996
0.8758758758758759,0.9697288281250003,-0.0993670000000001,-0.0020182704374999997,17.290195312500007,0.06198512899849997,0.07136914533444111,0.03972516709849167,0.0002179817870619374,0.002232882871410158,-0.0005672508594549898,0.0085210556027846,113.23469531249997
0.8808808808808809,0.9696832031249994,-0.1015337734375,-0.0021848166406250005,17.288804687500004,0.06310035378904241,0.07254394532624685,0.040346519771516036,0.0002883895097083014,0.0022741107293272654,-0.0006098708262763633,0.008013727477873545,115.06852343750003
0.8858858858858859,0.9696547656249996,-0.10278149999999994,-0.0024251097656249995,17.287906250000006,0.06373052575775001,0.07329107978012465,0.040743433172073226,0.00028947104156191425,0.0022585714040320296,-0.0006521480118438065,0.009703741210728367,116.5907421875
0.8908908908908909,0.9696065624999995,-0.10502455468750002,-0.002706814757812499,17.28640625,0.06483476478769234,0.07448866534136689,0.04141640909138027,0.00037489159481418925,0.00226862237878774,-0.0007091933470814369,0.0101589599610179,118.8552578125
0.8958958958958959,0.9695659375000001,-0.106943390625,-0.0030628885156249986,17.285195312499994,0.06578361120162865,0.07549421246394086,0.04204832771097983,0.0004030353326576894,0.0022586948132673843,-0.0007319172093056426,0.009523008728308469,120.54360156249999
0.9009009009009009,0.9695231250000002,-0.10888832812499998,-0.0034970149218750014,17.283874999999988,0.06675605074814239,0.07660709119913621,0.04270714226930295,0.00047608568860385396,0.0022387583834524768,-0.0007600068193023455,0.010555609375444419,122.67139843749995
0.9059059059059059,0.96948078125,-0.11083642968749999,-0.004006301640624998,17.2826015625,0.06770523897912786,0.07766766048466431,0.0434039123413103,0.00047637096271445155,0.002208999625488971,-0.0007584370050708612,0.010276981872664237,124.05057031250001
0.9109109109109109,0.9694367187499997,-0.11279884375,-0.00458079390625,17.281296875000002,0.0686617802236631,0.07881069601468849,0.044128463443947726,0.0004983550329804542,0.002168227517887964,-0.0007482474138678205,0.009668943115173079,125.89735937500002
0.9159159159159159,0.9693860937500001,-0.11509608593749998,-0.005255670312500003,17.27975000000002,0.06977960975186764,0.08017665136706632,0.04498125949658188,0.0005370204727408323,0.002112948980417179,-0.000691348287414891,0.009380562499188727,128.13084375
0.9209209209209209,0.9693466406249999,-0.11683705468749996,-0.005852244062499995,17.278539062500016,0.07066425108945018,0.08125117311443293,0.045617877143078744,0.0005366750794875908,0.0020809898327570847,-0.0006733207235547107,0.010837865660960233,129.37481249999996
0.9259259259259259,0.9693041406249998,-0.1186584375,-0.006499787109375001,17.27728125,0.07145979239755859,0.08234621370503283,0.04626535781032584,0.0005354005503314216,0.0020545570576334126,-0.0006158625396898048,0.010396358398281791,131.90678125000002
0.9309309309309309,0.9692581250000003,-0.12079871875,-0.007232767734375001,17.275812499999983,0.07246469298585843,0.08365805425840052,0.046989568493189166,0.0005577433402961598,0.0020104979045995875,-0.0005207904317284855,0.011849339844332007,133.42938281249997
0.9359359359359359,0.9692098437499997,-0.1228450234375,-0.007976632109375001,17.274421874999987,0.07343666271664011,0.0849270999026917,0.04761894665564891,0.0005722455040715136,0.0019621841004684847,-0.00041445346618378175,0.010442634521893979,135.53800781250007
0.9409409409409409,0.9691639843749997,-0.12491979687500002,-0.008741978125000008,17.272984375,0.07448253653620876,0.086240515318462,0.0481929180942406,0.0005503037769330555,0.0018834641984341802,-0.00028652510244089316,0.009870156006002162,137.7201875
0.9459459459459459,0.9691170312499999,-0.12703824999999994,-0.009529399218750009,17.271492187499998,0.07549475178693749,0.08745000305052965,0.04875587881282059,0.0005373704942298837,0.0018116033352941264,-0.00016290256974924594,0.011885742126651166,139.50760937500004
0.950950950950951,0.9690629687499998,-0.12918667968750003,-0.010338900453125004,17.269914062500007,0.07638869241631928,0.08872995088742039,0.04929612474717862,0.0005846536710286923,0.0017858107396458642,-1.864689367557965e-05,0.010927648864480943,142.72621093749999
0.955955955955956,0.9690103906249997,-0.1313683203125,-0.011151029765624989,17.26830468749999,0.07727973160577235,0.09001442797266615,0.049868752005888015,0.0006406546843101557,0.0017486109265138512,0.00012330818123762428,0.011903219665839515,144.46463281249996
0.960960960960961,0.9689603124999997,-0.13357460937500001,-0.011930881484375003,17.266773437499985,0.07818254248031613,0.09130475562950578,0.05043705107471675,0.0006812664865376902,0.001718644663842683,0.00025324675237461296,0.01173818304505403,146.39937500000002
0.965965965965966,0.9689049218750001,-0.13592053906250007,-0.012710096999999993,17.26510156249999,0.0790126226859594,0.09264581280925058,0.05101804153957924,0.0007162123267233358,0.001712721446218747,0.00035798981733294163,0.013689911560504697,150.02789062500003
0.970970970970971,0.9688540624999998,-0.13838385156250002,-0.013484481273437498,17.263539062500005,0.07996933150172794,0.09409942657728632,0.051653431245139575,0.0007712739200593135,0.001741012984919502,0.0004643646034413719,0.012250287536460291,150.73765624999993
0.975975975975976,0.9688332031250002,-0.13918757812500004,-0.013671100554687501,17.262898437500006,0.08028605247069703,0.09458939788462364,0.05179945152708443,0.0007540013031772025,0.0017279907831626675,0.0004807577896943152,0.013743786559700766,152.44601562500003
0.980980980980981,0.968751484375,-0.142716265625,-0.014711553906250008,17.260421875000006,0.08151805971355443,0.09669579674416348,0.05264705381847372,0.0008616943946466154,0.0018294497440889419,0.0005772522096250258,0.014164822021200507,155.66359374999993
0.985985985985986,0.9686990625,-0.1450977812499999,-0.015340504687499994,17.258820312499992,0.08234955575132719,0.09814383297843281,0.05323621739432312,0.00092416150190103,0.0018724589474279874,0.0006265951245492639,0.014058920837669575,156.79570312500002
0.990990990990991,0.968643046875,-0.14752705468750005,-0.01592546953125,17.257171874999983,0.08306869782273135,0.09963847317020927,0.05385444813827326,0.0009483422683516638,0.0019029453861622012,0.000645543609327588,0.012831376709641518,159.45375000000007
0.995995995995996,0.9685843749999999,-0.14999266406250006,-0.01644288710937499,17.255414062500005,0.08382138822743397,0.10115517052600836,0.054537093237082876,0.0010189801982109056,0.001966778776366225,0.000651303343568935,0.014513656677138442,161.56664062500005
1.001001001001001,0.9685262500000005,-0.15248086718750004,-0.016908394671875004,17.253695312500014,0.08459451482924803,0.10273591868962008,0.05525916046898771,0.001059955270808995,0.0020237152536383904,0.0006379164637046011,0.014294938414877834,163.56632812499996
1.006006006006006,0.9684671874999998,-0.15499616406250002,-0.017342235031249997,17.251921875000004,0.08535535318841062,0.10444212188412087,0.055972794407488057,0.001078060484510941,0.002096968003455446,0.0006089192154889566,0.015488493896214095,166.40031250000007
1.011011011011011,0.9684070312499997,-0.15751244531249992,-0.017791164140625,17.250218750000005,0.08611743894667674,0.10606524010352127,0.056702395485571266,0.001090169582816595,0.002158182831421107,0.0006092533078443295,0.013546827148218199,167.467734375
1.016016016016016,0.9683459374999998,-0.16003085156250008,-0.018258246796875,17.2483671875,0.08688323592318109,0.10771500361140443,0.05743498069620009,0.0010623788186203045,0.0022238857098732974,0.0006008910601179383,0.01570436517329199,169.6528125
1.021021021021021,0.9682800781249999,-0.1625543593749999,-0.018723043515625003,17.246468750000002,0.08779595524818343,0.109324455454012,0.058190415732927984,0.000952509397954833,0.002352727455504843,0.0005304434334053848,0.015096905273480843,172.44773437499995
1.026026026026026,0.9682192187500008,-0.16508579687500008,-0.019173920234374992,17.244671875000005,0.08854335154514623,0.1109918920328458,0.05896040367343846,0.0008815203645155139,0.00241630871964309,0.0005821102346321193,0.015041923583851258,173.18921875000007
1.031031031031031,0.9681544531249999,-0.16761234375000003,-0.01959105289062499,17.242781249999986,0.08929871159763186,0.11259208908413675,0.05976947402437089,0.0008043142709721336,0.0025262610727380987,0.0006466897107882284,0.01579163964890995,175.39828124999994
1.0360360360360361,0.9680776562500003,-0.17043757812500002,-0.020010117187499996,17.240570312499994,0.09012631321288453,0.11435793114764249,0.06069192961107772,0.0007212109635650658,0.002660270869244198,0.0007548733585368983,0.016641549743837913,178.98335937500002
1.0410410410410411,0.9680082031249996,-0.173017578125,-0.020372528046874994,17.238585937499995,0.0909043551597595,0.11604949135097932,0.06153432913364127,0.0006363392636085526,0.0027933883798294075,0.0008379671979426072,0.016936125427434945,180.12710937499992
1.0460460460460461,0.967967109375,-0.1745965625,-0.020583010625000002,17.237359375000008,0.09140096223818356,0.11702422248611109,0.062059902786915595,0.0006015539583490255,0.0029194762172815303,0.0008600390604215935,0.01766052709916721,182.63124999999997
1.0510510510510511,0.9678872656250002,-0.17758914062500017,-0.02084558313281249,17.2350546875,0.09229484713207389,0.11911428978885295,0.06301220195122419,0.0005092237978043296,0.0030685917503417573,0.000918966662030282,0.019686793884318377,185.18937499999998
1.0560560560560561,0.9678192968749996,-0.18008124999999997,-0.02096826014843751,17.233164062499995,0.09305575902343755,0.12093580081634744,0.06378737409401343,0.00043319964276918727,0.0032193467321289027,0.0009312134209876848,0.0175095199586508,185.34757812499998
1.0610610610610611,0.9677478906250002,-0.18259617187500002,-0.021061665140625005,17.23115625,0.09379705207909542,0.12283507813650416,0.06456027143544896,0.0003102219782587412,0.0033776328268142176,0.0009361815094534107,0.017176163085650842,188.15273437500002
1.0660660660660661,0.9676765624999994,-0.18513859375,-0.021170371820312506,17.22911718750001,0.09453529485427248,0.12476454973198974,0.06535619268600235,0.00016473208514771256,0.0035377790333026606,0.0009157355035492745,0.018302189391647516,190.30195312499995
1.0710710710710711,0.9676053124999999,-0.18770539062500008,-0.021291034843750004,17.227132812500003,0.09527316289281619,0.12671012933528225,0.06617543273172324,-1.3365918406581245e-05,0.003686938770680187,0.0008767297510693371,0.01784818548583189,191.13093749999996
1.0760760760760761,0.9675310937500002,-0.19029250000000006,-0.021417451570312496,17.2250546875,0.09597540506874999,0.1286692615182333,0.06699631231869213,-0.0001997957154436904,0.0038243319097867197,0.0008080222846551938,0.016944137634482104,193.39117187500008
1.0810810810810811,0.967427734375,-0.19381078125,-0.021641948710937494,17.222148437500007,0.09689558419626468,0.13121615730599318,0.06805816829055049,-0.0005424800186892265,0.003944398239753566,0.0007025466305276593,0.019400071716063394,196.02921875
1.0860860860860861,0.9673671093750003,-0.19592484374999994,-0.021743098437500004,17.22043749999999,0.09746056497653816,0.13273247204533717,0.06874213360137474,-0.0007119135155705552,0.004018429276795959,0.0006323941365077065,0.019501058594130427,197.01296875000008
1.0910910910910911,0.9673274218749994,-0.19727382812499997,-0.021810246562500003,17.219382812499994,0.09777998986190797,0.13367251626988305,0.06920693025151811,-0.0007969668317344978,0.004064198618368322,0.0005819385250268103,0.018480556579788754,199.42867187500008
1.0960960960960962,0.9672096875000001,-0.20110546874999993,-0.022061028007812504,17.2161640625,0.09866252793884275,0.1363335454182385,0.07031084445372587,-0.0012093087614305107,0.004122832946550994,0.00045412446884685465,0.018148098083486275,202.14000000000001
